WN_30_id	UKC_local_concept_id
14170772-n	67577
14170987-n	67578
14171176-n	67579
14171492-n	67580
14171682-n	67581
14172005-n	67582
14172217-n	67583
14172383-n	67584
14172558-n	67585
14172873-n	67586
14173013-n	67587
14173175-n	67588
14173295-n	67589
14173397-n	67590
14173484-n	67591
14173625-n	67592
14173823-n	67593
14174011-n	67594
14174208-n	67595
14174316-n	67596
14174455-n	67597
14174549-n	67598
14175165-n	67599
14175313-n	67600
14175579-n	67601
14175727-n	67602
14175903-n	67603
14176051-n	67604
14176372-n	67605
14176570-n	67606
14176715-n	67607
14176895-n	67608
14177210-n	67609
14177423-n	67610
14177848-n	67611
14178077-n	67612
14178326-n	67613
14178482-n	67614
14178794-n	67615
14178913-n	67616
14179104-n	67617
14179276-n	67618
14179390-n	67619
14179569-n	67620
14179744-n	67621
14179839-n	67622
14179946-n	67623
14180213-n	67624
14180327-n	67625
14180565-n	67626
14180848-n	67627
14181049-n	67628
14181187-n	67629
14181409-n	67630
14181713-n	67631
14181948-n	67632
14182103-n	67633
14182242-n	67634
14182332-n	67635
14182453-n	67636
14182568-n	67637
14182697-n	67638
14182871-n	67639
14183065-n	67640
14183210-n	67641
14183337-n	67642
14183420-n	67643
14183522-n	67644
14183692-n	67645
14183774-n	67646
14183926-n	67647
14184067-n	67648
14184254-n	67649
14184390-n	67650
14184506-n	67651
14184608-n	67652
14184801-n	67653
14184986-n	67654
14185219-n	67655
14185353-n	67656
14185503-n	67657
14185620-n	67658
14185803-n	67659
14186046-n	67660
14186256-n	67661
14186340-n	67662
14186541-n	67663
14186738-n	67664
14187229-n	67665
14187378-n	67666
14187869-n	67667
14188030-n	67668
14188238-n	67669
14188467-n	67670
14188568-n	67671
14188702-n	67672
14188804-n	67673
14189065-n	67674
14189204-n	67675
14189837-n	67676
14190132-n	67677
14190284-n	67678
14190493-n	67679
14190736-n	67680
14190907-n	67681
14191037-n	67682
14191284-n	67683
14191442-n	67684
14191646-n	67685
14191756-n	67686
14191903-n	67687
14192034-n	67688
14192199-n	67689
14192376-n	67690
14192672-n	67691
14192790-n	67692
14192942-n	67693
14193202-n	67694
14193325-n	67695
14193421-n	67696
14193571-n	67697
14193711-n	67698
14193925-n	67699
14194183-n	67700
14194345-n	67701
14194690-n	67702
14194942-n	67703
14195112-n	67704
14195315-n	67705
14195715-n	67706
14195939-n	67707
14196221-n	67708
14196405-n	67709
14196543-n	67710
14196722-n	67711
14196823-n	67712
14196965-n	67713
14197099-n	67714
14197315-n	67715
14197468-n	67716
14197628-n	67717
14197780-n	67718
14198019-n	67719
14198200-n	67720
14198380-n	67721
14198576-n	67722
14198829-n	67723
14198997-n	67724
14199146-n	67725
14199264-n	67726
14199389-n	67727
14199477-n	67728
14199700-n	67729
14199934-n	67730
14200098-n	67731
14200301-n	67732
14200418-n	67733
14200548-n	67734
14200704-n	67735
14200873-n	67736
14201311-n	67737
14201520-n	67738
14201682-n	67739
14201845-n	67740
14201989-n	67741
14202119-n	67742
14202272-n	67743
14202417-n	67744
14202520-n	67745
14202673-n	67746
14202763-n	67747
14202996-n	67748
14203269-n	67749
14203346-n	67750
14203605-n	67751
14203813-n	67752
14203942-n	67753
14204095-n	67754
14204253-n	67755
14204586-n	67756
14204763-n	67757
14204950-n	67758
14206224-n	67759
14206375-n	67760
14206477-n	67761
14206722-n	67762
14206826-n	67763
14206929-n	67764
14207256-n	67765
14207388-n	67766
14207561-n	67767
14207711-n	67768
14207809-n	67769
14207978-n	67770
14208065-n	67771
14208176-n	67772
14208342-n	67773
14208438-n	67774
14208587-n	67775
14208988-n	67776
14209087-n	67777
14209201-n	67778
14209348-n	67779
14209635-n	67780
14209836-n	67781
14210119-n	67782
14210354-n	67783
14210564-n	67784
14210716-n	67785
14210888-n	67786
14210971-n	67787
14211212-n	67788
14211294-n	67789
14211440-n	67790
14211609-n	67791
14211985-n	67792
14212126-n	67793
14212303-n	67794
14212402-n	67795
14212579-n	67796
14212670-n	67797
14212759-n	67798
14212941-n	67799
14213044-n	67800
14213199-n	67801
14213328-n	67802
14213512-n	67803
14213867-n	67804
14214001-n	67805
14214209-n	67806
14214355-n	67807
14214486-n	67808
14214584-n	67809
14214819-n	67810
14214938-n	67811
14215046-n	67812
14215199-n	67813
14215331-n	67814
14215908-n	67815
14216054-n	67816
14216152-n	67817
14216234-n	67818
14216318-n	67819
14216404-n	67820
14216546-n	67821
14216653-n	67822
14216793-n	67823
14216888-n	67824
14217002-n	67825
14217147-n	67826
14217253-n	67827
14217360-n	67828
14217473-n	67829
14217581-n	67830
14217676-n	67831
14217897-n	67832
14218057-n	67833
14218158-n	67834
14218293-n	67835
14218401-n	67836
14218493-n	67837
14218637-n	67838
14218717-n	67839
14218805-n	67840
14218887-n	67841
14218991-n	67842
14219068-n	67843
14219187-n	67844
14219290-n	67845
14219394-n	67846
14219487-n	67847
14219661-n	67848
14220308-n	67849
14220474-n	67850
14220735-n	67851
14220998-n	67852
14221138-n	67853
14221311-n	67854
14221601-n	67855
14221741-n	67856
14221924-n	67857
14222112-n	67858
14222352-n	67859
14222541-n	67860
14222685-n	67861
14222788-n	67862
14222918-n	67863
14223074-n	67864
14223296-n	67865
14223492-n	67866
14223638-n	67867
14223752-n	67868
14223870-n	67869
14223978-n	67870
14224170-n	67871
14224341-n	67872
14224547-n	67873
14224757-n	67874
14225045-n	67875
14225215-n	67876
14225346-n	67877
14225463-n	67878
14225632-n	67879
14225877-n	67880
14226056-n	67881
14226303-n	67882
14226567-n	67883
14226709-n	67884
14226862-n	67885
14227015-n	67886
14227218-n	67887
14227357-n	67888
14227488-n	67889
14227613-n	67890
14227806-n	67891
14227906-n	67892
14228038-n	67893
14228148-n	67894
14228376-n	67895
14228512-n	67896
14228712-n	67897
14228885-n	67898
14229067-n	67899
14229248-n	67900
14229403-n	67901
14229604-n	67902
14229788-n	67903
14229912-n	67904
14230083-n	67905
14230232-n	67906
14230358-n	67907
14230588-n	67908
14230800-n	67909
14231022-n	67910
14231207-n	67911
14231330-n	67912
14231504-n	67913
14231640-n	67914
14231794-n	67915
14232034-n	67916
14232157-n	67917
14232299-n	67918
14232460-n	67919
14232596-n	67920
14232740-n	67921
14232945-n	67922
14233155-n	67923
14233267-n	67924
14233545-n	67925
14233717-n	67926
14233974-n	67927
14234074-n	67928
14234317-n	67929
14234436-n	67930
14234611-n	67931
14234867-n	67932
14234950-n	67933
14235066-n	67934
14235200-n	67935
14235667-n	67936
14235793-n	67937
14235928-n	67938
14236130-n	67939
14236226-n	67940
14236595-n	67941
14236743-n	67942
14236872-n	67943
14237032-n	67944
14237148-n	67945
14237351-n	67946
14237489-n	67947
14237561-n	67948
14237818-n	67949
14238041-n	67950
14238211-n	67951
14238393-n	67952
14238528-n	67953
14238639-n	67954
14238820-n	67955
14238953-n	67956
14239097-n	67957
14239322-n	67958
14239425-n	67959
14239743-n	67960
14239918-n	67961
14240262-n	67962
14240487-n	67963
14240587-n	67964
14240775-n	67965
14241088-n	67966
14241241-n	67967
14241319-n	67968
14241400-n	67969
14241556-n	67970
14241733-n	67971
14241825-n	67972
14241968-n	67973
14242132-n	67974
14242337-n	67975
14242788-n	67976
14242922-n	67977
14243268-n	67978
14243393-n	67979
14243649-n	67980
14243877-n	67981
14244003-n	67982
14244160-n	67983
14244353-n	67984
14244542-n	67985
14244726-n	67986
14244991-n	67987
14245163-n	67988
14245405-n	67989
14245594-n	67990
14245758-n	67991
14245928-n	67992
14246097-n	67993
14246359-n	67994
14246710-n	67995
14246899-n	67996
14247035-n	67997
14247239-n	67998
14247360-n	67999
14247458-n	68000
14247575-n	68001
14247743-n	68002
14247954-n	68003
14248069-n	68004
14248256-n	68005
14248422-n	68006
14248541-n	68007
14248669-n	68008
14248787-n	68009
14248899-n	68010
14249037-n	68011
14249138-n	68012
14249262-n	68013
14249384-n	68014
14249512-n	68015
14249601-n	68016
14249785-n	68017
14249937-n	68018
14250081-n	68019
14250232-n	68020
14250433-n	68021
14250514-n	68022
14250622-n	68023
14250850-n	68024
14251045-n	68025
14251174-n	68026
14251317-n	68027
14251435-n	68028
14251616-n	68029
14251845-n	68030
14251981-n	68031
14252067-n	68032
14252184-n	68033
14252320-n	68034
14252464-n	68035
14252564-n	68036
14252722-n	68037
14252864-n	68038
14253124-n	68060
14254102-n	68061
14254397-n	68062
14254570-n	68045
14255234-n	68039
14255536-n	68040
14256346-n	68041
14256585-n	68042
14256668-n	64003
14257377-n	68043
14257563-n	68044
14257687-n	68046
14257779-n	68047
14257993-n	68048
14258176-n	68049
14258293-n	68050
14258391-n	68051
14258512-n	68052
14258609-n	68053
14258762-n	68054
14258865-n	68055
14258957-n	68056
14259133-n	68057
14259320-n	68058
14259431-n	68059
14259616-n	68063
14259739-n	68064
14259865-n	68065
14260044-n	68066
14260182-n	68067
14260349-n	68068
14260550-n	68069
14260774-n	68070
14260898-n	68071
14260991-n	68072
14261112-n	68073
14261244-n	68074
14261384-n	68075
14261508-n	68076
14261717-n	68077
14261846-n	68078
14262045-n	68079
14262153-n	68080
14262336-n	68081
14262419-n	68082
14262585-n	68083
14262740-n	68084
14262882-n	68085
14263089-n	68086
14263280-n	68087
14263440-n	68088
14263562-n	68089
14263753-n	68090
14263944-n	68091
14264042-n	68092
14264203-n	68093
14264352-n	68094
14264517-n	68095
14264664-n	68096
14264858-n	68097
14265006-n	68098
14265205-n	68099
14265350-n	68100
14265508-n	68101
14265722-n	68102
14265958-n	68103
14266168-n	68104
14266313-n	68105
14266400-n	68106
14266521-n	68107
14266677-n	68108
14266835-n	68109
14267017-n	68110
14267205-n	68111
14267358-n	68112
14267588-n	68113
14267722-n	68114
14267841-n	68115
14267994-n	68116
14268084-n	68117
14268221-n	68118
14268439-n	68119
14268623-n	68120
14268871-n	68121
14269090-n	68122
14269319-n	68123
14269556-n	68124
14269772-n	68125
14270016-n	68126
14270127-n	68127
14270241-n	68128
14270380-n	68129
14270614-n	68130
14270846-n	68131
14271015-n	68132
14271173-n	68133
14271322-n	68134
14271480-n	68135
14271667-n	68136
14271920-n	68137
14272023-n	68138
14272141-n	68139
14272347-n	68140
14272421-n	68141
14272620-n	68142
14272915-n	68143
14273084-n	68144
14273183-n	68145
14273277-n	68146
14273365-n	68147
14273601-n	68148
14273753-n	68149
14273860-n	68150
14274217-n	68151
14274451-n	68152
14274592-n	68153
14274701-n	68154
14274801-n	68155
14274905-n	68156
14274975-n	68157
14275077-n	68158
14275240-n	68159
14275405-n	68160
14275560-n	68161
14275661-n	68162
14275764-n	68163
14275978-n	68164
14276081-n	68165
14276201-n	68166
14276360-n	68167
14276649-n	68168
14276936-n	68169
14277655-n	68170
14277833-n	68171
14278102-n	68172
14278219-n	68173
14278360-n	68174
14278500-n	68175
14278642-n	68176
14278773-n	68177
14278953-n	68178
14279099-n	68179
14279235-n	68180
14279417-n	68181
14279543-n	68182
14279632-n	68183
14279845-n	68184
14280011-n	68185
14280151-n	68186
14280298-n	68187
14280504-n	68188
14280639-n	68189
14280775-n	68190
14280986-n	68191
14281086-n	68192
14281216-n	68193
14281397-n	68194
14281549-n	68195
14281678-n	68196
14281851-n	68197
14281992-n	68198
14282107-n	68199
14282258-n	68200
14282384-n	68201
14282524-n	68202
14282698-n	68203
14282796-n	68204
14282890-n	68205
14283002-n	68206
14283097-n	68207
14283178-n	68208
14283423-n	68209
14283525-n	68210
14283632-n	68211
14283909-n	68212
14284026-n	68213
14284193-n	68214
14284309-n	68215
14284450-n	68216
14284581-n	68217
14284688-n	68218
14284876-n	68219
14285008-n	68220
14285113-n	68221
14285276-n	68222
14285461-n	68223
14285662-n	68224
14286339-n	68225
14286435-n	68226
14286549-n	68227
14286885-n	68228
14286995-n	68229
14287113-n	68230
14287314-n	68231
14287408-n	68232
14287567-n	68233
14287647-n	68234
14287741-n	68235
14287823-n	68236
14287904-n	68237
14287995-n	68238
14288107-n	68239
14288235-n	68240
14288561-n	68241
14288725-n	68242
14288871-n	68243
14289079-n	68244
14289193-n	68245
14289387-n	68246
14289504-n	68247
14289590-n	68248
14289829-n	68249
14289942-n	68250
14290107-n	68251
14290212-n	68252
14290365-n	68253
14290534-n	68254
14290751-n	68255
14290881-n	68256
14291010-n	68257
14291173-n	68258
14291295-n	68259
14291435-n	68260
14291561-n	68261
14291823-n	68262
14292090-n	68263
14292571-n	68264
14292688-n	68265
14292796-n	68266
14292944-n	68267
14293093-n	68268
14293207-n	68269
14293352-n	68270
14293505-n	68271
14293678-n	68272
14293840-n	68273
14293985-n	68274
14294117-n	68275
14294271-n	68276
14294354-n	68277
14294517-n	68278
14294678-n	68279
14294861-n	68280
14294964-n	68281
14295140-n	68282
14295248-n	68283
14295389-n	68284
14295691-n	68285
14295829-n	68286
14295986-n	68287
14296142-n	68288
14296254-n	68289
14296399-n	68290
14296579-n	68291
14296802-n	68292
14296966-n	68293
14297150-n	68294
14297329-n	68295
14297406-n	68296
14297489-n	68297
14297696-n	68298
14297870-n	68299
14298102-n	68300
14298247-n	68301
14298420-n	68302
14298620-n	68303
14298815-n	68304
14299070-n	68305
14299336-n	68306
14299480-n	68307
14299637-n	68308
14301785-n	68309
14302005-n	68310
14302261-n	68311
14302460-n	68312
14302652-n	68313
14302847-n	68314
14303009-n	68315
14303249-n	68316
14303448-n	68317
14303647-n	68318
14303743-n	68319
14303877-n	68320
14304060-n	68321
14304722-n	68322
14304964-n	68323
14305149-n	68324
14305458-n	68325
14305699-n	68326
14305990-n	68327
14306245-n	68328
14306475-n	68329
14306802-n	68330
14307035-n	68331
14307275-n	68332
14307468-n	68333
14307724-n	68334
14308012-n	68335
14308168-n	68336
14308311-n	68337
14308472-n	68338
14308945-n	68339
14309183-n	68340
14309394-n	68341
14309653-n	68342
14309938-n	68343
14310172-n	68344
14310292-n	68345
14310504-n	68346
14310830-n	68347
14310987-n	68348
14311117-n	68349
14311348-n	68350
14311574-n	68351
14311709-n	68352
14311801-n	68353
14311977-n	68354
14312172-n	68355
14312363-n	68356
14312481-n	68357
14312600-n	68358
14312776-n	68359
14312889-n	68360
14313017-n	68361
14313154-n	68362
14313342-n	68363
14313440-n	68364
14313661-n	68365
14313943-n	68366
14314320-n	68367
14314483-n	68368
14314597-n	68369
14314756-n	68370
14314850-n	68371
14315071-n	68372
14315192-n	68373
14315549-n	68374
14315722-n	68375
14315897-n	68376
14316048-n	68377
14316164-n	68378
14316352-n	68379
14316470-n	68380
14316583-n	68381
14316714-n	68382
14317221-n	68383
14317433-n	68384
14317562-n	68385
14317720-n	68386
14317943-n	68387
14318030-n	68388
14318116-n	68389
14318210-n	68390
14318360-n	68391
14318552-n	68392
14318714-n	68393
14318819-n	68394
14318927-n	68395
14319093-n	68396
14319299-n	68397
14319454-n	68398
14319684-n	68399
14320016-n	68400
14320218-n	68401
14320394-n	68402
14320602-n	68403
14320813-n	68404
14320984-n	68405
14321135-n	68406
14321243-n	68407
14321333-n	68408
14321469-n	68409
14321653-n	68410
14321814-n	68411
14321953-n	68412
14322106-n	68413
14322248-n	68414
14322528-n	68415
14322699-n	68416
14323683-n	68417
14323974-n	68418
14324099-n	68419
14324274-n	68420
14324572-n	68421
14324672-n	68422
14324795-n	68423
14325006-n	68424
14325220-n	68425
14325335-n	68426
14325437-n	68427
14325575-n	68428
14325732-n	68429
14325902-n	68430
14325976-n	68431
14326072-n	68432
14326190-n	68433
14326305-n	68434
14326458-n	68435
14326607-n	68436
14326880-n	68437
14326969-n	68438
14327125-n	68439
14327266-n	68440
14327435-n	68441
14327543-n	68442
14327707-n	68443
14327878-n	68444
14327970-n	68445
14328105-n	68446
14328290-n	68447
14328513-n	68448
14328588-n	68449
14328720-n	68450
14328794-n	68451
14328894-n	68452
14328966-n	68453
14329040-n	68454
14329159-n	68455
14329262-n	68456
14329460-n	68457
14329578-n	68458
14329654-n	68459
14329762-n	68460
14329888-n	68461
14330046-n	68462
14330201-n	68463
14330265-n	68464
14330340-n	68465
14330588-n	68466
14330727-n	68467
14330833-n	68468
14330992-n	68469
14331137-n	68470
14331271-n	68471
14331373-n	68472
14331690-n	68473
14331873-n	68474
14332085-n	68475
14332339-n	68476
14332448-n	68477
14332617-n	68478
14333058-n	68479
14333136-n	68480
14333334-n	68481
14333433-n	68482
14333575-n	68483
14333645-n	68484
14333721-n	68485
14333863-n	68486
14334011-n	68487
14334122-n	68488
14334306-n	68489
14334511-n	68490
14334631-n	68491
14334814-n	68492
14335006-n	68493
14335097-n	68494
14335223-n	68495
14335485-n	68496
14335641-n	68497
14335761-n	68498
14335884-n	68499
14336004-n	68500
14336169-n	68501
14336317-n	68502
14336539-n	68503
14338848-n	68504
14338942-n	68505
14339094-n	68506
14339219-n	68507
14339387-n	68508
14339536-n	68509
14339682-n	68510
14339772-n	68511
14339914-n	68512
14340091-n	68513
14340182-n	68514
14340287-n	68515
14340462-n	68516
14340635-n	68517
14340734-n	68518
14340822-n	68519
14340914-n	68520
14341001-n	68521
14341091-n	68522
14341253-n	68523
14341334-n	68524
14341432-n	68525
14341563-n	68526
14341652-n	68527
14341769-n	68528
14341923-n	68529
14342132-n	68530
14342533-n	68531
14342638-n	68532
14342742-n	68533
14342882-n	68534
14343062-n	68535
14343302-n	68536
14343411-n	68537
14343597-n	68538
14343735-n	68539
14344033-n	68540
14344189-n	68541
14344720-n	68542
14344881-n	68543
14344997-n	68544
14345168-n	68545
14345304-n	68546
14345455-n	68547
14345552-n	68548
14345719-n	68549
14345815-n	68550
14345958-n	68551
14346080-n	68552
14346190-n	68553
14346280-n	68554
14346416-n	68555
14346606-n	68556
14346731-n	68557
14346909-n	68558
14347045-n	68559
14347190-n	68560
14347334-n	68561
14347540-n	68562
14347695-n	68563
14347774-n	68564
14347886-n	68565
14347993-n	68566
14348070-n	68567
14348176-n	68568
14348300-n	68569
14348429-n	68570
14348538-n	68571
14348647-n	68572
14348757-n	68573
14348895-n	68574
14349043-n	68575
14349208-n	68576
14349311-n	68577
14349446-n	68578
14349541-n	68579
14349628-n	68580
14349717-n	68581
14349807-n	68582
14349892-n	68583
14350023-n	68584
14350106-n	68585
14350206-n	68586
14350292-n	68587
14350448-n	68588
14350536-n	68589
14350837-n	68590
14351002-n	68591
14351094-n	68592
14351219-n	68593
14351321-n	68594
14351490-n	68595
14351629-n	68596
14351759-n	68597
14351886-n	68598
14351995-n	68599
14352077-n	68600
14352163-n	68601
14352334-n	68602
14352455-n	68603
14352570-n	68604
14352687-n	68605
14352801-n	68606
14352890-n	68607
14353008-n	68608
14353314-n	68609
14353479-n	68610
14353622-n	68611
14353862-n	68612
14353995-n	68613
14354121-n	68614
14354257-n	68615
14354462-n	68616
14354642-n	68617
14354751-n	68618
14354847-n	68619
14354960-n	68620
14355060-n	68621
14355238-n	68622
14355356-n	68623
14355459-n	68624
14355643-n	68625
14355725-n	68626
14355819-n	68627
14355901-n	68628
14356044-n	68629
14356167-n	68630
14356328-n	68631
14356497-n	68632
14356578-n	68633
14356720-n	68634
14356993-n	68635
14357160-n	68636
14357251-n	68637
14357370-n	68638
14357454-n	68639
14357607-n	68640
14357693-n	68641
14357770-n	68642
14357853-n	68643
14357942-n	68644
14358022-n	68645
14358335-n	68646
14358474-n	68647
14358622-n	68648
14358709-n	68649
14358860-n	68650
14358993-n	68651
14359073-n	68652
14359174-n	68653
14359459-n	68654
14359816-n	68655
14359952-n	68656
14360156-n	68657
14360320-n	68658
14360459-n	68659
14360742-n	68660
14360915-n	68661
14361064-n	68662
14361182-n	68663
14361415-n	68664
14361513-n	68665
14361664-n	68666
14361972-n	68667
14362075-n	68668
14362179-n	68669
14362373-n	68670
14362510-n	68671
14362593-n	68672
14362841-n	68673
14363027-n	68674
14363139-n	68675
14363367-n	68676
14363483-n	68677
14363785-n	68678
14363913-n	68679
14364065-n	68680
14364217-n	68681
14364306-n	68682
14364432-n	68683
14364566-n	68684
14364802-n	68685
14364980-n	68686
14365119-n	68687
14365356-n	68688
14365619-n	68689
14365741-n	68690
14365950-n	68691
14366225-n	68692
14366486-n	68693
14366633-n	68694
14366759-n	68695
14367005-n	68696
14367080-n	68697
14367249-n	68698
14367341-n	68699
14367556-n	68700
14367649-n	68701
14367797-n	68702
14368032-n	68703
14368192-n	68704
14368288-n	68705
14368483-n	68706
14368805-n	68707
14368917-n	68708
14369064-n	68709
14369194-n	68710
14369408-n	68711
14369530-n	68712
14369744-n	68713
14369913-n	68714
14370122-n	68715
14370267-n	68716
14370391-n	68717
14370526-n	68718
14370726-n	68719
14370825-n	68720
14370992-n	68721
14371082-n	68722
14371161-n	68723
14371449-n	68724
14371620-n	68725
14371770-n	68726
14371913-n	68727
14372286-n	68728
14372399-n	68729
14372513-n	68730
14372738-n	68731
14372855-n	68732
14373057-n	68733
14373246-n	68734
14373407-n	68735
14373582-n	68736
14374273-n	68737
14374432-n	68738
14374764-n	68739
14375005-n	68740
14375166-n	68741
14375241-n	68742
14375363-n	68743
14375576-n	68744
14375761-n	68745
14375890-n	68746
14376188-n	68747
14376497-n	68748
14376695-n	68749
14376855-n	68750
14377177-n	68751
14377375-n	68752
14377617-n	68753
14377830-n	68754
14377965-n	68755
14378064-n	68756
14378177-n	68757
14378311-n	68758
14378439-n	68759
14378586-n	68760
14378712-n	68761
14378897-n	68762
14379017-n	68763
14379130-n	68764
14379360-n	68765
14379501-n	68766
14379703-n	68767
14379829-n	68768
14380140-n	68769
14380473-n	68770
14380717-n	68771
14381017-n	68772
14381249-n	68773
14381416-n	68774
14381732-n	68775
14381840-n	68776
14381997-n	68777
14382075-n	68778
14382159-n	68779
14382238-n	68780
14382766-n	68781
14382871-n	68782
14382967-n	68783
14383067-n	68784
14383163-n	68785
14383252-n	68786
14383362-n	68787
14383444-n	68788
14383544-n	68789
14383624-n	68790
14383759-n	68791
14383848-n	68792
14383961-n	68793
14384041-n	68794
14384133-n	68795
14384227-n	68796
14384351-n	68797
14384431-n	68798
14384509-n	68799
14384602-n	68800
14384684-n	68801
14384796-n	68802
14385002-n	68803
14385082-n	68804
14385160-n	68805
14385243-n	68806
14385325-n	68807
14385403-n	68808
14385734-n	68809
14385818-n	68810
14385919-n	68811
14386022-n	68812
14386130-n	68813
14386475-n	68814
14386590-n	68815
14386697-n	68816
14386968-n	68817
14387202-n	68818
14387349-n	68819
14387477-n	68820
14387604-n	68821
14387807-n	68822
14387975-n	68823
14388139-n	68824
14388596-n	68825
14388758-n	68826
14388910-n	68827
14389240-n	68828
14389584-n	68829
14389739-n	68830
14389909-n	68831
14390109-n	68832
14390249-n	68833
14390466-n	68834
14390839-n	68835
14390967-n	68836
14391112-n	68837
14391319-n	68838
14391480-n	68839
14391660-n	68840
14391876-n	68841
14392143-n	68842
14392318-n	68843
14392491-n	68844
14392639-n	68845
14392862-n	68846
14393033-n	68847
14393161-n	68848
14393438-n	68849
14393716-n	68850
14393862-n	68851
14393958-n	68852
14394094-n	68853
14394479-n	68854
14394783-n	68855
14395018-n	68856
14395240-n	68857
14395403-n	68858
14395597-n	68859
14395955-n	68860
14396096-n	68861
14396431-n	68862
14396707-n	68863
14396890-n	68864
14397040-n	68865
14397372-n	68866
14397563-n	68867
14397714-n	68868
14397889-n	68869
14398067-n	68870
14398279-n	68871
14398390-n	68872
14398523-n	68873
14398929-n	68874
14399116-n	68875
14399438-n	68876
14399852-n	68877
14400325-n	68878
14400507-n	68879
14400677-n	68880
14400979-n	68881
14401240-n	68882
14401512-n	68883
14401644-n	68884
14401878-n	68885
14402015-n	68886
14402184-n	68887
14402377-n	68888
14402488-n	68889
14402625-n	68890
14402763-n	68891
14402922-n	68892
14403107-n	68893
14403282-n	68894
14403560-n	68895
14403772-n	68896
14404042-n	68897
14404160-n	68898
14404460-n	68899
14404610-n	68900
14404722-n	68901
14404831-n	68902
14404941-n	68903
14405061-n	68904
14405225-n	68905
14405452-n	68906
14405621-n	68907
14405774-n	68908
14405931-n	68909
14406209-n	68910
14406303-n	68911
14406465-n	68912
14406573-n	68913
14406900-n	68914
14407070-n	68915
14407211-n	68916
14407283-n	68917
14407435-n	68918
14407536-n	68919
14407795-n	68920
14407899-n	68921
14408086-n	68922
14408519-n	68923
14408646-n	68924
14408951-n	68925
14409137-n	68926
14409285-n	68927
14409371-n	68928
14409489-n	68929
14409718-n	68930
14409880-n	68931
14410089-n	68932
14410365-n	68933
14410605-n	68934
14410918-n	68935
14411079-n	68936
14411243-n	68937
14411772-n	68938
14411884-n	68939
14411981-n	68940
14412374-n	68941
14412564-n	68942
14412725-n	68943
14412882-n	68944
14413162-n	68945
14413265-n	68946
14413411-n	68947
14413644-n	68948
14413831-n	68949
14413993-n	68950
14414146-n	68951
14414294-n	68952
14414503-n	68953
14414715-n	68954
14414980-n	68955
14415072-n	68955
14415163-n	68956
14415335-n	68957
14415518-n	68958
14415773-n	68959
14415898-n	68960
14416089-n	68961
14416349-n	68962
14416473-n	68963
14416668-n	68964
14416845-n	68965
14417146-n	68966
14417300-n	68967
14417551-n	68968
14417697-n	68969
14417993-n	68970
14418103-n	68971
14418290-n	68972
14418395-n	68973
14418662-n	68974
14418822-n	68975
14418970-n	68976
14419164-n	68977
14419510-n	68978
14419737-n	68979
14419889-n	68980
14420074-n	68981
14420240-n	68982
14420464-n	68983
14420780-n	68984
14420954-n	68985
14421139-n	68986
14421373-n	68987
14421585-n	68988
14421724-n	68989
14422035-n	68990
14422179-n	68991
14422488-n	68992
14422751-n	68993
14422871-n	68994
14423268-n	68995
14423428-n	68996
14423614-n	68997
14423740-n	68998
14423870-n	68999
14424087-n	69000
14424384-n	69001
14424517-n	69002
14424780-n	69003
14425103-n	69004
14425319-n	69005
14425414-n	69006
14425601-n	69007
14425715-n	69008
14425853-n	69009
14425974-n	69010
14426325-n	69011
14426449-n	69012
14426568-n	69013
14426736-n	69014
14426910-n	69015
14427065-n	69016
14427239-n	69017
14427408-n	69018
14427537-n	69019
14427633-n	69020
14427991-n	69021
14428160-n	69022
14428404-n	69023
14428655-n	69024
14428796-n	69025
14428970-n	69026
14429150-n	69027
14429382-n	69028
14429484-n	69029
14429608-n	69030
14429885-n	69031
14429985-n	69032
14430916-n	69033
14431015-n	69034
14431169-n	69035
14431338-n	69036
14431471-n	69037
14431637-n	69038
14431738-n	69039
14431902-n	69040
14432032-n	69041
14432167-n	69042
14432271-n	69043
14432389-n	69044
14432527-n	69045
14432623-n	69046
14432744-n	69047
14432875-n	69048
14433001-n	69049
14433115-n	69050
14433232-n	69051
14433361-n	69052
14433505-n	69053
14433587-n	69054
14433769-n	69055
14434022-n	69056
14434219-n	69057
14434329-n	69058
14434522-n	69059
14434681-n	69060
14434866-n	69061
14435187-n	69062
14435353-n	69063
14435445-n	69064
14435670-n	69065
14435809-n	69066
14436029-n	69067
14436285-n	69068
14436438-n	69069
14436667-n	69070
14436769-n	69071
14436875-n	69072
14437134-n	69073
14437386-n	69074
14437552-n	69075
14437845-n	69076
14437976-n	69077
14438125-n	69078
14438419-n	69079
14438541-n	69080
14438693-n	69081
14438788-n	69082
14438898-n	69083
14439012-n	69084
14439149-n	69085
14439294-n	69086
14439447-n	69087
14439745-n	69088
14440035-n	69089
14440137-n	69090
14440488-n	69091
14440623-n	69092
14440875-n	69093
14441083-n	69094
14441230-n	69095
14441498-n	69096
14441610-n	69097
14441714-n	69098
14441825-n	69099
14442361-n	69100
14442530-n	69101
14442749-n	69102
14442933-n	69103
14443228-n	69104
14443345-n	69105
14443434-n	69106
14443532-n	69107
14443676-n	69108
14443786-n	69109
14443912-n	69110
14444114-n	69111
14444326-n	69112
14444644-n	69113
14444825-n	69114
14445072-n	69115
14445226-n	69116
14445379-n	69117
14445749-n	69118
14446034-n	69119
14446161-n	69120
14446298-n	69121
14446493-n	69122
14446652-n	69123
14446878-n	69124
14447019-n	69125
14447165-n	69126
14447303-n	69127
