concept_id,wn30_id,domain
76225,00400472-a,adj.all
76226,00400644-a,adj.all
76227,00400737-a,adj.all
76228,00400826-a,adj.all
76229,00400922-a,adj.all
7623,01552333-n,noun.animal
76230,00401028-a,adj.all
76231,00401125-a,adj.all
76232,00401444-a,adj.all
76233,00401562-a,adj.all
76234,00401650-a,adj.all
76235,00401831-a,adj.all
76236,00401922-a,adj.all
76237,00402004-a,adj.all
7624,01552523-n,noun.animal
76240,00402159-a,adj.all
76241,00402285-a,adj.all
76242,00402419-a,adj.all
76243,00402731-a,adj.all
76244,00402855-a,adj.all
76245,00403072-a,adj.all
76246,00403385-a,adj.all
76247,00403505-a,adj.all
76248,00403654-a,adj.all
76249,00403819-a,adj.all
7625,01552654-n,noun.animal
76250,00403982-a,adj.all
76251,00404110-a,adj.all
76252,00404202-a,adj.all
76253,00404568-a,adj.all
76254,00404961-a,adj.all
76255,00405179-a,adj.all
76256,00405406-a,adj.all
76257,00405554-a,adj.all
76258,00405750-a,adj.all
76259,00405879-a,adj.all
7626,01552813-n,noun.animal
76260,00406140-a,adj.all
76261,00406348-a,adj.all
76262,00406495-a,adj.all
76263,00406743-a,adj.all
76264,00406867-a,adj.all
76265,00407151-a,adj.all
76267,00407420-a,adj.all
76268,00407654-a,adj.all
76269,00407766-a,adj.all
7627,01552956-n,noun.animal
76270,00407887-a,adj.all
76271,00408031-a,adj.all
76272,00408284-a,adj.all
76273,00408445-a,adj.all
76274,00408660-a,adj.all
76275,00408992-a,adj.all
76276,00409141-a,adj.all
76277,00409207-a,adj.all
76278,00409319-a,adj.all
76279,00409440-a,adj.all
7628,01553142-n,noun.animal
76280,00409668-a,adj.all
76281,00409750-a,adj.all
76282,00409889-a,adj.all
76283,00410078-a,adj.all
76284,00410268-a,adj.all
76285,00410449-a,adj.all
76286,00410668-a,adj.all
76287,00411009-a,adj.all
76288,00411215-a,adj.all
76289,00411353-a,adj.all
7629,01553380-n,noun.animal
76290,00411481-a,adj.all
76291,00411599-a,adj.all
76292,00411694-a,adj.all
76293,00411886-a,adj.all
76294,00412171-a,adj.all
76295,00412355-a,adj.all
76296,00412460-a,adj.all
76297,00412567-a,adj.all
76298,00412788-a,adj.all
76299,00413224-a,adj.all
763,00169522-n,noun.act
7630,01553527-n,noun.animal
76300,00413312-a,adj.all
76301,00413432-a,adj.all
76302,00413622-a,adj.all
76304,00413861-a,adj.all
76305,00414080-a,adj.all
76306,00414227-a,adj.all
76307,00414354-a,adj.all
76308,00414518-a,adj.all
76309,00414709-a,adj.all
7631,01553620-n,noun.animal
76310,00414823-a,adj.all
76311,00414919-a,adj.all
76312,00415002-a,adj.all
76313,00415116-a,adj.all
76314,00415228-a,adj.all
76315,00415543-a,adj.all
76316,00415696-a,adj.all
76317,00415931-a,adj.all
76318,00416045-a,adj.all
76319,00416164-a,adj.all
7632,01553762-n,noun.animal
76320,00416301-a,adj.all
76321,00416415-a,adj.all
76322,00416550-a,adj.all
76323,00416651-a,adj.all
76324,00416765-a,adj.all
76325,00417032-a,adj.all
76326,00417204-a,adj.all
76327,00417413-a,adj.all
76328,00417898-a,adj.all
7633,01553879-n,noun.animal
76330,00417978-a,adj.all
76331,00418110-a,adj.all
76332,00418198-a,adj.all
76333,00418364-a,adj.all
76334,00418679-a,adj.all
76335,00418809-a,adj.all
76336,00418950-a,adj.all
76337,00419058-a,adj.all
76338,00419175-a,adj.all
76339,00419289-a,adj.all
7634,01554017-n,noun.animal
76340,00420182-a,adj.all
76341,00420287-a,adj.all
76342,00420480-a,adj.all
76343,00420650-a,adj.all
76345,00421002-a,adj.all
76346,00421202-a,adj.all
76347,00421308-a,adj.all
76348,00421383-a,adj.all
76349,01696346-a,adj.all
7635,01554139-n,noun.animal
76350,00421513-a,adj.all
76351,00421590-a,adj.all
76352,00421875-a,adj.all
76353,00422168-a,adj.all
76354,00422374-a,adj.all
76355,00422546-a,adj.all
76356,00422620-a,adj.all
76357,00422772-a,adj.all
76358,00422870-a,adj.all
76359,00423001-a,adj.all
7636,01554311-n,noun.animal
76360,00423269-a,adj.all
76361,00423431-a,adj.all
76362,00423569-a,adj.all
76363,00423689-a,adj.all
76364,00423781-a,adj.all
76365,00423874-a,adj.all
76366,00424008-a,adj.all
76367,00424240-a,adj.all
76368,00424370-a,adj.all
76369,00424787-a,adj.all
7637,01554448-n,noun.animal
76370,00425002-a,adj.all
76371,00425234-a,adj.all
76372,00425313-a,adj.all
76373,00425588-a,adj.all
76374,00425740-a,adj.all
76375,00426068-a,adj.all
76376,00426186-a,adj.all
76377,00426347-a,adj.all
76378,00426608-a,adj.all
76379,00426907-a,adj.all
7638,01554708-n,noun.animal
76380,00427105-a,adj.all
76381,00427255-a,adj.all
76382,00427331-a,adj.all
76383,00427496-a,adj.all
76384,00427644-a,adj.all
76385,00427786-a,adj.all
76387,00428121-a,adj.all
76388,00428243-a,adj.all
76389,00428404-a,adj.all
7639,01554825-n,noun.animal
76390,00428878-a,adj.all
76391,00429016-a,adj.all
76392,00429355-a,adj.all
76393,00429793-a,adj.all
76394,00429909-a,adj.all
76395,00430041-a,adj.all
76396,00430191-a,adj.all
76398,00430545-a,adj.all
76399,00430756-a,adj.all
764,00169651-n,noun.act
7640,01555004-n,noun.animal
76401,00431447-a,adj.all
76402,00431774-a,adj.all
76403,00432251-a,adj.all
76404,00432453-a,adj.all
76405,00432626-a,adj.all
76406,00432861-a,adj.all
76407,00432998-a,adj.all
76408,00433115-a,adj.all
76409,00433529-a,adj.all
7641,01555172-n,noun.animal
76410,00433811-a,adj.all
76411,00433972-a,adj.all
76412,00434097-a,adj.all
76413,00434265-a,adj.all
76414,00434384-a,adj.all
76415,00434524-a,adj.all
76416,00434597-a,adj.all
76417,00434692-a,adj.all
76418,00434838-a,adj.all
76419,00435013-a,adj.all
7642,01555305-n,noun.animal
76420,00435190-a,adj.all
76421,00435374-a,adj.all
76422,00435492-a,adj.all
76423,00435872-a,adj.all
76424,00436115-a,adj.all
76425,00436385-a,adj.all
76426,00436544-a,adj.all
76427,00436645-a,adj.all
76428,00436920-a,adj.all
76429,00437149-a,adj.all
7643,01555586-n,noun.animal
76430,00437223-a,adj.all
76431,00437419-a,adj.all
76432,00437539-a,adj.all
76433,00437744-a,adj.all
76434,00437852-a,adj.all
76435,00438063-a,adj.all
76436,00438166-a,adj.all
76437,00438332-a,adj.all
76438,00438567-a,adj.all
76439,00438707-a,adj.all
7644,01555809-n,noun.animal
76440,00438909-a,adj.all
76441,00439252-a,adj.all
76442,00439431-a,adj.all
76443,00439588-a,adj.all
76444,00439905-a,adj.all
76445,00440292-a,adj.all
76446,00440489-a,adj.all
76447,00440579-a,adj.all
76448,00441154-a,adj.all
76449,00441272-a,adj.all
7645,01556040-n,noun.animal
76450,00441365-a,adj.all
76451,00441523-a,adj.all
76452,00441630-a,adj.all
76453,00441781-a,adj.all
76454,00441927-a,adj.all
76455,00442057-a,adj.all
76456,00442255-a,adj.all
76457,00442361-a,adj.all
76458,00442827-a,adj.all
76459,00442917-a,adj.all
7646,01556182-n,noun.animal
76460,00443075-a,adj.all
76461,00443274-a,adj.all
76462,00443490-a,adj.all
76463,00443618-a,adj.all
76464,00443988-a,adj.all
76465,00444220-a,adj.all
76466,00444399-a,adj.all
76467,00444519-a,adj.all
76468,00444984-a,adj.all
76469,00445169-a,adj.all
7647,01556368-n,noun.animal
76471,00445308-a,adj.all
76472,00445440-a,adj.all
76473,00445548-a,adj.all
76474,00445937-a,adj.all
76475,00446107-a,adj.all
76476,00446236-a,adj.all
76477,00446333-a,adj.all
76478,00446525-a,adj.all
76479,00446605-a,adj.all
7648,01556514-n,noun.animal
76480,00446758-a,adj.all
76481,00446921-a,adj.all
76482,00447472-a,adj.all
76483,00447753-a,adj.all
76484,00447909-a,adj.all
76485,00448130-a,adj.all
76486,00448314-a,adj.all
76487,00448644-a,adj.all
76488,00448777-a,adj.all
76489,00448924-a,adj.all
7649,01556671-n,noun.animal
76490,00449079-a,adj.all
76491,00449332-a,adj.all
76492,00449525-a,adj.all
76493,00449662-a,adj.all
76494,00449769-a,adj.all
76495,00449889-a,adj.all
76496,00450147-a,adj.all
76497,00450269-a,adj.all
76498,00450402-a,adj.all
76499,00450606-a,adj.all
765,00169811-n,noun.act
7650,01557028-n,noun.animal
76500,00450915-a,adj.all
76501,00451032-a,adj.all
76503,00451155-a,adj.all
76504,00451291-a,adj.all
76505,00451510-a,adj.all
76506,00451872-a,adj.all
76507,00452020-a,adj.all
76508,00452114-a,adj.all
76509,00452407-a,adj.all
7651,01557185-n,noun.animal
76510,00452605-a,adj.all
76511,00452773-a,adj.all
76512,00452883-a,adj.all
76513,00453053-a,adj.all
76514,00453308-a,adj.all
76515,00453529-a,adj.all
76516,02654652-a,adj.pert
76517,00453647-a,adj.all
76518,00453726-a,adj.all
7652,01557697-n,noun.animal
76520,00454440-a,adj.all
76521,00454849-a,adj.all
76523,00454984-a,adj.all
76524,00455084-a,adj.all
76525,00455190-a,adj.all
76526,00455310-a,adj.all
76527,00455405-a,adj.all
76528,00455485-a,adj.all
76529,00455605-a,adj.all
7653,01557962-n,noun.animal
76530,00455717-a,adj.all
76531,00455824-a,adj.all
76532,00456026-a,adj.all
76533,00456121-a,adj.all
76534,00456229-a,adj.all
76535,00456355-a,adj.all
76536,00456436-a,adj.all
76537,00456576-a,adj.all
76538,00456739-a,adj.all
76539,00456855-a,adj.all
7654,01558149-n,noun.animal
76540,00456929-a,adj.all
76541,00457036-a,adj.all
76542,00457160-a,adj.all
76543,00457258-a,adj.all
76544,00457355-a,adj.all
76545,00457482-a,adj.all
76546,00457598-a,adj.all
76547,00457998-a,adj.all
76548,00458266-a,adj.all
76549,00458488-a,adj.all
7655,01558307-n,noun.animal
76550,00458664-a,adj.all
76551,00458810-a,adj.all
76552,00458940-a,adj.all
76553,00459102-a,adj.all
76554,00459210-a,adj.all
76555,00459330-a,adj.all
76556,00459443-a,adj.all
76557,00459553-a,adj.all
76558,00459746-a,adj.all
76559,00459881-a,adj.all
7656,01558461-n,noun.animal
76560,00459953-a,adj.all
76561,00460076-a,adj.all
76562,00460157-a,adj.all
76563,00460296-a,adj.all
76564,00460386-a,adj.all
76565,00460536-a,adj.all
76566,00460624-a,adj.all
76567,00460735-a,adj.all
76569,00460946-a,adj.all
7657,01558594-n,noun.animal
76570,00461091-a,adj.all
76571,00461195-a,adj.all
76572,00461311-a,adj.all
76573,00461609-a,adj.all
76574,00461971-a,adj.all
76575,00462129-a,adj.all
76576,00462249-a,adj.all
76577,00462409-a,adj.all
76578,00462546-a,adj.all
76579,00462741-a,adj.all
7658,01558765-n,noun.animal
76580,00462909-a,adj.all
76581,00463162-a,adj.all
76582,00463308-a,adj.all
76583,00463399-a,adj.all
76584,00463580-a,adj.all
76585,00463784-a,adj.all
76586,00463917-a,adj.all
76587,00464068-a,adj.all
76588,00464195-a,adj.all
76589,00464399-a,adj.all
7659,01558993-n,noun.animal
76590,00328528-a,adj.all
76591,00464845-a,adj.all
76592,00328653-a,adj.all
76593,00465221-a,adj.all
76594,00465585-a,adj.all
76595,00465737-a,adj.all
76596,00465943-a,adj.all
76597,00466077-a,adj.all
76598,00466229-a,adj.all
76599,00466365-a,adj.all
766,00170005-n,noun.act
7660,01559160-n,noun.animal
76600,00466486-a,adj.all
76601,00466577-a,adj.all
76602,00466725-a,adj.all
76603,00466808-a,adj.all
76604,00467019-a,adj.all
76605,00467240-a,adj.all
76607,00467564-a,adj.all
76608,00467737-a,adj.all
76609,00467913-a,adj.all
7661,01559294-n,noun.animal
76610,00468176-a,adj.all
76611,00468362-a,adj.all
76612,00468574-a,adj.all
76613,00468795-a,adj.all
76614,00469170-a,adj.all
76615,00469468-a,adj.all
76616,00469603-a,adj.all
76617,00469767-a,adj.all
76618,00469879-a,adj.all
76619,00469999-a,adj.all
7662,01559477-n,noun.animal
76620,00470111-a,adj.all
76621,00470284-a,adj.all
76622,00470372-a,adj.all
76623,00470528-a,adj.all
76624,00470719-a,adj.all
76625,00470930-a,adj.all
76626,00471072-a,adj.all
76627,00471178-a,adj.all
76628,00471260-a,adj.all
76629,00471348-a,adj.all
7663,01559639-n,noun.animal
76630,00471572-a,adj.all
76633,00471966-a,adj.all
76634,00472057-a,adj.all
76635,00472177-a,adj.all
76636,00472336-a,adj.all
76637,00472534-a,adj.all
76638,00472694-a,adj.all
76639,00472810-a,adj.all
7664,01559804-n,noun.animal
76640,00472914-a,adj.all
76641,00472992-a,adj.all
76642,00473243-a,adj.all
76643,00473502-a,adj.all
76644,00473658-a,adj.all
76645,00473778-a,adj.all
76646,00473869-a,adj.all
76647,00474043-a,adj.all
76648,00474227-a,adj.all
76649,00474311-a,adj.all
7665,01559964-n,noun.animal
76650,00474440-a,adj.all
76651,00474541-a,adj.all
76652,00474620-a,adj.all
76653,00474883-a,adj.all
76654,00475008-a,adj.all
76655,00475125-a,adj.all
76656,00475308-a,adj.all
76657,00475625-a,adj.all
76658,00475749-a,adj.all
76659,00475927-a,adj.all
7666,01560105-n,noun.animal
76660,00475996-a,adj.all
76661,00476249-a,adj.all
76662,00476494-a,adj.all
76663,00476663-a,adj.all
76664,00476819-a,adj.all
76665,00477284-a,adj.all
76666,00477553-a,adj.all
76667,00477661-a,adj.all
76668,00477896-a,adj.all
76669,00478015-a,adj.all
7667,01560280-n,noun.animal
76670,00478311-a,adj.all
76671,00478590-a,adj.all
76672,00478685-a,adj.all
76673,00478872-a,adj.all
76674,00479073-a,adj.all
76675,00479192-a,adj.all
76676,00479330-a,adj.all
76678,00479783-a,adj.all
76679,00479933-a,adj.all
7668,01560419-n,noun.animal
76680,00480439-a,adj.all
76682,00480753-a,adj.all
76683,00480880-a,adj.all
76684,00480965-a,adj.all
76685,00481222-a,adj.all
76686,00481463-a,adj.all
76687,00481592-a,adj.all
76688,00481737-a,adj.all
76689,00481855-a,adj.all
7669,01560511-n,noun.animal
76690,00482059-a,adj.all
76691,00482139-a,adj.all
76692,00482227-a,adj.all
76693,00482452-a,adj.all
76694,00482580-a,adj.all
76695,00482673-a,adj.all
76696,00482948-a,adj.all
76697,00483048-a,adj.all
76698,00483146-a,adj.all
76699,00483481-a,adj.all
767,00170172-n,noun.act
7670,01560636-n,noun.animal
76700,00483650-a,adj.all
76701,00483816-a,adj.all
76703,00484070-a,adj.all
76704,00484333-a,adj.all
76705,00484538-a,adj.all
76706,00484680-a,adj.all
76707,00484782-a,adj.all
76708,00484932-a,adj.all
76709,00485044-a,adj.all
7671,01560793-n,noun.animal
76710,00485252-a,adj.all
76711,00485431-a,adj.all
76712,00485593-a,adj.all
76713,00485711-a,adj.all
76714,00486290-a,adj.all
76715,00486539-a,adj.all
76716,00486819-a,adj.all
76717,00486990-a,adj.all
76718,00487198-a,adj.all
76719,00487327-a,adj.all
7672,01560935-n,noun.animal
76720,00487525-a,adj.all
76721,00487653-a,adj.all
76722,00488187-a,adj.all
76723,00488561-a,adj.all
76724,00488697-a,adj.all
76725,00488857-a,adj.all
76726,00488998-a,adj.all
76727,00489108-a,adj.all
76728,00489491-a,adj.all
76729,00489863-a,adj.all
7673,01561059-n,noun.animal
76730,00490035-a,adj.all
76731,00490413-a,adj.all
76732,00490650-a,adj.all
76733,00490845-a,adj.all
76734,00490979-a,adj.all
76735,00491089-a,adj.all
76736,00491320-a,adj.all
76737,00491511-a,adj.all
76738,00491749-a,adj.all
76739,00491971-a,adj.all
7674,01561181-n,noun.animal
76740,00492157-a,adj.all
76741,00492332-a,adj.all
76742,00492477-a,adj.all
76743,00492595-a,adj.all
76744,00492677-a,adj.all
76745,00493012-a,adj.all
76746,00493297-a,adj.all
76747,00493460-a,adj.all
76748,00493820-a,adj.all
76749,00494027-a,adj.all
7675,01561318-n,noun.animal
76750,00494198-a,adj.all
76751,00494409-a,adj.all
76752,00494622-a,adj.all
76753,00494907-a,adj.all
76754,00495916-a,adj.all
76755,00496170-a,adj.all
76756,00496259-a,adj.all
76757,00496422-a,adj.all
76758,00496569-a,adj.all
76759,00496670-a,adj.all
7676,01561452-n,noun.animal
76760,00496845-a,adj.all
76761,00496938-a,adj.all
76762,00497148-a,adj.all
76763,00497330-a,adj.all
76764,00497442-a,adj.all
76765,00497535-a,adj.all
76766,00497626-a,adj.all
76767,00497717-a,adj.all
76768,00497808-a,adj.all
76769,00497964-a,adj.all
7677,01561613-n,noun.animal
76770,00498161-a,adj.all
76771,00498286-a,adj.all
76772,00498439-a,adj.all
76773,00498536-a,adj.all
76774,00498629-a,adj.all
76775,00498724-a,adj.all
76776,00498817-a,adj.all
76777,00498912-a,adj.all
76778,00499062-a,adj.all
76779,00499183-a,adj.all
7678,01561732-n,noun.animal
76780,00499315-a,adj.all
76781,00499441-a,adj.all
76782,00499530-a,adj.all
76783,00499730-a,adj.all
76784,00499823-a,adj.all
76785,00499920-a,adj.all
76786,00500024-a,adj.all
76787,00500126-a,adj.all
76788,00500219-a,adj.all
76789,00500310-a,adj.all
7679,01561884-n,noun.animal
76790,00500434-a,adj.all
76791,00500569-a,adj.all
76792,00500889-a,adj.all
76793,00501004-a,adj.all
76794,00501313-a,adj.all
76795,00501552-a,adj.all
76796,00501723-a,adj.all
76797,00501820-a,adj.all
76798,00501998-a,adj.all
76799,00502180-a,adj.all
768,00170340-n,noun.act
7680,01562014-n,noun.animal
76800,00502487-a,adj.all
76802,00502646-a,adj.all
76803,00502730-a,adj.all
76805,00502809-a,adj.all
76806,00502922-a,adj.all
76807,00503020-a,adj.all
76808,00503157-a,adj.all
76809,00503321-a,adj.all
7681,01562116-n,noun.animal
76810,00503527-a,adj.all
76811,00503664-a,adj.all
76812,00503780-a,adj.all
76813,00503876-a,adj.all
76814,00503982-a,adj.all
76815,00504172-a,adj.all
76816,00504431-a,adj.all
76817,00504592-a,adj.all
76818,00505086-a,adj.all
76819,00505285-a,adj.all
7682,01562265-n,noun.animal
76820,00505410-a,adj.all
76821,00505853-a,adj.all
76822,00506299-a,adj.all
76823,00506601-a,adj.all
76824,00506743-a,adj.all
76826,00506852-a,adj.all
76827,00507053-a,adj.all
76828,00507292-a,adj.all
76829,00507464-a,adj.all
7683,01562451-n,noun.animal
76830,00507789-a,adj.all
76831,00507912-a,adj.all
76832,00508036-a,adj.all
76833,00508192-a,adj.all
76834,00508480-a,adj.all
76835,00508592-a,adj.all
76836,00508750-a,adj.all
76837,00508924-a,adj.all
76838,00509039-a,adj.all
76839,00509206-a,adj.all
7684,01562584-n,noun.animal
76840,00509377-a,adj.all
76841,00509576-a,adj.all
76842,00509735-a,adj.all
76843,00509896-a,adj.all
76844,00510050-a,adj.all
76845,00510348-a,adj.all
76846,00510644-a,adj.all
76848,00511037-a,adj.all
76849,00511214-a,adj.all
7685,01562978-n,noun.animal
76850,00511526-a,adj.all
76852,00511739-a,adj.all
76854,00511966-a,adj.all
76855,00512487-a,adj.all
76856,00512769-a,adj.all
76859,00512941-a,adj.all
7686,01563128-n,noun.animal
76860,00513048-a,adj.all
76861,00513165-a,adj.all
76862,00513388-a,adj.all
76863,00513559-a,adj.all
76864,00513716-a,adj.all
76865,00513799-a,adj.all
76866,00513981-a,adj.all
76868,00514175-a,adj.all
7687,01563313-n,noun.animal
76870,00514278-a,adj.all
76873,00514396-a,adj.all
76874,00514613-a,adj.all
76875,00514717-a,adj.all
76876,00514884-a,adj.all
76877,00515380-a,adj.all
76878,00515622-a,adj.all
76879,00515753-a,adj.all
7688,01563449-n,noun.animal
76880,00515870-a,adj.all
76881,00516231-a,adj.all
76882,00516360-a,adj.all
76883,00516539-a,adj.all
76884,00516887-a,adj.all
76885,00517010-a,adj.all
76886,00517314-a,adj.all
76887,00517554-a,adj.all
76888,00517710-a,adj.all
7689,01563579-n,noun.animal
76891,00517816-a,adj.all
76892,00517916-a,adj.all
76893,00518035-a,adj.all
76894,00518164-a,adj.all
76895,00518405-a,adj.all
76896,00518549-a,adj.all
76897,00518716-a,adj.all
76898,00518848-a,adj.all
76899,00518981-a,adj.all
769,00170536-n,noun.act
7690,01563746-n,noun.animal
76900,00519103-a,adj.all
76901,00519211-a,adj.all
76902,00519477-a,adj.all
76903,00519668-a,adj.all
76904,00519823-a,adj.all
76905,00520081-a,adj.all
76906,00520214-a,adj.all
76907,00520892-a,adj.all
76908,00521329-a,adj.all
76909,00521584-a,adj.all
7691,01563945-n,noun.animal
76910,00521692-a,adj.all
76911,00521811-a,adj.all
76912,00521976-a,adj.all
76913,00522101-a,adj.all
76914,00522240-a,adj.all
76915,00522349-a,adj.all
76916,00522463-a,adj.all
76917,00522680-a,adj.all
76918,00522885-a,adj.all
76919,00523068-a,adj.all
7692,01564101-n,noun.animal
76920,00523229-a,adj.all
76921,00523364-a,adj.all
76922,00523479-a,adj.all
76923,00523587-a,adj.all
76924,00523786-a,adj.all
76925,00523867-a,adj.all
76926,00523978-a,adj.all
76927,00524388-a,adj.all
76928,00524496-a,adj.all
76929,00524693-a,adj.all
7693,01564217-n,noun.animal
76930,00524965-a,adj.all
76931,00525105-a,adj.all
76932,00525315-a,adj.all
76933,00525453-a,adj.all
76934,00526062-a,adj.all
76935,00526541-a,adj.all
76936,00526696-a,adj.all
76937,00526832-a,adj.all
76938,00526984-a,adj.all
76939,00527188-a,adj.all
7694,01564394-n,noun.animal
76940,00527551-a,adj.all
76941,00527744-a,adj.all
76942,00527870-a,adj.all
76943,00528041-a,adj.all
76944,00528167-a,adj.all
76945,00528333-a,adj.all
76946,00528495-a,adj.all
76947,00528629-a,adj.all
76948,00528761-a,adj.all
76949,00528875-a,adj.all
7695,01564630-n,noun.animal
76950,00529075-a,adj.all
76951,00529191-a,adj.all
76952,00529266-a,adj.all
76953,00529657-a,adj.all
76954,00530047-a,adj.all
76955,00530354-a,adj.all
76956,00530772-a,adj.all
76957,00531087-a,adj.all
76958,00531342-a,adj.all
76959,00531628-a,adj.all
7696,01564773-n,noun.animal
76960,00531887-a,adj.all
76961,00532147-a,adj.all
76962,00532288-a,adj.all
76963,00532560-a,adj.all
76964,00532753-a,adj.all
76965,00532892-a,adj.all
76966,00533221-a,adj.all
76967,00533452-a,adj.all
76968,00533738-a,adj.all
76969,00533851-a,adj.all
7697,01564914-n,noun.animal
76970,00534250-a,adj.all
76971,00534524-a,adj.all
76972,00534827-a,adj.all
76973,00534918-a,adj.all
76974,00535042-a,adj.all
76975,00535170-a,adj.all
76976,00535293-a,adj.all
76977,00535452-a,adj.all
76978,00535844-a,adj.all
76979,00536008-a,adj.all
7698,01565078-n,noun.animal
76980,00536103-a,adj.all
76981,00536195-a,adj.all
76982,00536304-a,adj.all
76983,00536416-a,adj.all
76984,00536572-a,adj.all
76985,00536655-a,adj.all
76987,00536792-a,adj.all
76988,00536898-a,adj.all
76989,00536998-a,adj.all
7699,01565238-n,noun.animal
76990,00537073-a,adj.all
76991,00537169-a,adj.all
76992,00537248-a,adj.all
76993,00537339-a,adj.all
76994,00537644-a,adj.all
76995,00537745-a,adj.all
76996,00537884-a,adj.all
76997,00538017-a,adj.all
76998,00538174-a,adj.all
76999,00538276-a,adj.all
77,00037090-n,noun.act
770,00170643-n,noun.act
7700,01565345-n,noun.animal
77001,00538371-a,adj.all
77002,00538469-a,adj.all
77003,00538565-a,adj.all
77005,00538891-a,adj.all
77007,00539009-a,adj.all
77008,00539207-a,adj.all
7701,01565480-n,noun.animal
77011,00539389-a,adj.all
77012,00539687-a,adj.all
77013,00539793-a,adj.all
77014,00540236-a,adj.all
77015,00540366-a,adj.all
77016,00540487-a,adj.all
77017,00540632-a,adj.all
77018,00540826-a,adj.all
77019,00540977-a,adj.all
7702,01565599-n,noun.animal
77020,00541189-a,adj.all
77021,00541349-a,adj.all
77022,00541460-a,adj.all
77023,00541614-a,adj.all
77024,00541823-a,adj.all
77025,00541935-a,adj.all
77026,00542099-a,adj.all
77027,00542282-a,adj.all
77028,00542359-a,adj.all
77029,00542501-a,adj.all
7703,01565804-n,noun.animal
77030,00542660-a,adj.all
77031,00542775-a,adj.all
77032,00542953-a,adj.all
77033,00543117-a,adj.all
77034,00543200-a,adj.all
77035,00543407-a,adj.all
77036,00543494-a,adj.all
77037,00543603-a,adj.all
77038,00543993-a,adj.all
77039,00544231-a,adj.all
7704,01565930-n,noun.animal
77040,00544478-a,adj.all
77041,00544860-a,adj.all
77042,00545015-a,adj.all
77043,00545484-a,adj.all
77044,00545600-a,adj.all
77045,00545746-a,adj.all
77046,00546155-a,adj.all
77047,00546452-a,adj.all
77048,00546646-a,adj.all
77049,00546951-a,adj.all
7705,01566082-n,noun.animal
77050,00547166-a,adj.all
77051,00547317-a,adj.all
77052,00547641-a,adj.all
77053,00547930-a,adj.all
77054,00548029-a,adj.all
77055,00548316-a,adj.all
77056,00548579-a,adj.all
77057,00548781-a,adj.all
77058,00549133-a,adj.all
77059,00549236-a,adj.all
7706,01566207-n,noun.animal
77060,00549675-a,adj.all
77061,00549826-a,adj.all
77062,00550282-a,adj.all
77063,00550574-a,adj.all
77064,00550777-a,adj.all
77065,00551120-a,adj.all
77066,00551267-a,adj.all
77067,00551416-a,adj.all
77068,00551695-a,adj.all
77069,00551806-a,adj.all
7707,01566386-n,noun.animal
77070,00551950-a,adj.all
77071,00552089-a,adj.all
77072,00552168-a,adj.all
77073,00552315-a,adj.all
77074,00552618-a,adj.all
77075,00552841-a,adj.all
77076,00553140-a,adj.all
77077,00553279-a,adj.all
77078,00553478-a,adj.all
77079,00553594-a,adj.all
7708,01566509-n,noun.animal
77080,00553732-a,adj.all
77081,00553899-a,adj.all
77082,00554098-a,adj.all
77083,00554302-a,adj.all
77084,00554478-a,adj.all
77085,00554624-a,adj.all
77088,00554780-a,adj.all
7709,01566645-n,noun.animal
77096,00554879-a,adj.all
77097,00555117-a,adj.all
77098,00555325-a,adj.all
77099,00555709-a,adj.all
771,00170710-n,noun.act
7710,01566888-n,noun.animal
77100,00555859-a,adj.all
77101,00556174-a,adj.all
77102,00556318-a,adj.all
77103,00556611-a,adj.all
77104,00556709-a,adj.all
77106,00556881-a,adj.all
77108,00557108-a,adj.all
77109,00557221-a,adj.all
7711,01567133-n,noun.animal
77110,00557304-a,adj.all
77111,00557478-a,adj.all
77112,00557637-a,adj.all
77113,00557813-a,adj.all
77114,00558019-a,adj.all
77115,00558232-a,adj.all
77116,00558373-a,adj.all
77117,00558612-a,adj.all
77118,00558738-a,adj.all
77119,00558827-a,adj.all
7712,01567530-n,noun.animal
77120,00558951-a,adj.all
77121,00559031-a,adj.all
77122,00559120-a,adj.all
77123,00559271-a,adj.all
77124,00559425-a,adj.all
77125,00559530-a,adj.all
77126,00559690-a,adj.all
77127,00559930-a,adj.all
77128,00560100-a,adj.all
77129,00560284-a,adj.all
7713,01567678-n,noun.animal
77130,00560453-a,adj.all
77131,00560586-a,adj.all
77132,02072923-a,adj.all
77133,00560900-a,adj.all
77134,00561036-a,adj.all
77135,00561359-a,adj.all
77136,00561600-a,adj.all
77137,00561757-a,adj.all
77138,00561896-a,adj.all
77139,00562026-a,adj.all
7714,01567879-n,noun.animal
77140,00562116-a,adj.all
77141,00562308-a,adj.all
77142,00562469-a,adj.all
77143,00562803-a,adj.all
77144,00562909-a,adj.all
77145,00563116-a,adj.all
77146,00563288-a,adj.all
77147,00563648-a,adj.all
77148,00563789-a,adj.all
77149,00563980-a,adj.all
7715,01568019-n,noun.animal
77150,00564262-a,adj.all
77151,00564504-a,adj.all
77152,00564667-a,adj.all
77153,00564858-a,adj.all
77154,00565115-a,adj.all
77156,00565289-a,adj.all
77157,00565565-a,adj.all
77158,00565799-a,adj.all
77159,00565962-a,adj.all
7716,01568132-n,noun.animal
77160,00566099-a,adj.all
77161,00566342-a,adj.all
77162,00566733-a,adj.all
77163,00566835-a,adj.all
77164,01465468-a,adj.all
