source,target,relation
lemma:eng:raiment,concept:92866,english_label_for
lemma:eng:tog,concept:92866,english_label_for
lemma:np:लगाइदिनु,concept:92866,target_label_for
lemma:np:लगाइदिनु,roman:np:lagaidinu,romanised_as
lemma:eng:have on,concept:92889,english_label_for
lemma:np:पहिरनु,concept:92889,target_label_for
lemma:np:पहिरनु,roman:np:pahiranu,romanised_as
lemma:np:पैह्रनु,concept:92889,target_label_for
lemma:np:पैह्रनु,roman:np:paihranu,romanised_as
lemma:np:लगाउनु,concept:92889,target_label_for
lemma:np:लगाउनु,roman:np:lagaunu,romanised_as
lemma:np:लगाउनु,concept:96158,target_label_for
lemma:np:लगाउनु,concept:99267,target_label_for
lemma:np:लगाउनु,concept:99311,target_label_for
lemma:np:लगाउनु,concept:100584,target_label_for
lemma:np:लगाउनु,concept:103826,target_label_for
lemma:eng:bear,concept:92913,english_label_for
lemma:eng:bear,concept:105048,english_label_for
lemma:eng:bear,concept:95883,english_label_for
lemma:eng:bear,concept:10844,english_label_for
lemma:eng:bear,concept:105896,english_label_for
lemma:eng:deliver,concept:92913,english_label_for
lemma:eng:deliver,concept:97343,english_label_for
lemma:eng:deliver,concept:99719,english_label_for
lemma:eng:deliver,concept:103670,english_label_for
lemma:eng:deliver,concept:104977,english_label_for
lemma:eng:give birth,concept:92913,english_label_for
lemma:eng:have,concept:92913,english_label_for
lemma:eng:have,concept:103534,english_label_for
lemma:eng:have,concept:103675,english_label_for
lemma:eng:have,concept:103532,english_label_for
lemma:eng:have,concept:103556,english_label_for
lemma:eng:have,concept:101192,english_label_for
lemma:eng:have,concept:104275,english_label_for
lemma:eng:have,concept:104395,english_label_for
lemma:np:उत्पन्न गर्नु,concept:92913,target_label_for
lemma:np:उत्पन्न गर्नु,roman:np:utpanna garnu,romanised_as
lemma:np:उत्पन्न गर्नु,concept:101289,target_label_for
lemma:np:जन्म दिनु,concept:92913,target_label_for
lemma:np:जन्म दिनु,roman:np:janma dinu,romanised_as
lemma:np:जन्म दिनु,concept:92924,target_label_for
lemma:np:जन्माउनु,concept:92913,target_label_for
lemma:np:जन्माउनु,roman:np:janmaunu,romanised_as
lemma:np:जन्माउनु,concept:92924,target_label_for
lemma:np:पाउनु,concept:92913,target_label_for
lemma:np:पाउनु,roman:np:paunu,romanised_as
lemma:np:पाउनु,concept:105763,target_label_for
lemma:eng:farrow,concept:92924,english_label_for
lemma:eng:pig,concept:92924,english_label_for
lemma:eng:pig,concept:12369,english_label_for
lemma:np:बियाउनु,concept:92924,target_label_for
lemma:np:बियाउनु,roman:np:biyaunu,romanised_as
lemma:np:ब्याउनु,concept:92924,target_label_for
lemma:np:ब्याउनु,roman:np:byaunu,romanised_as
lemma:eng:hurt,concept:92955,english_label_for
lemma:eng:hurt,concept:93862,english_label_for
lemma:eng:hurt,concept:101473,english_label_for
lemma:eng:hurt,concept:103131,english_label_for
lemma:eng:hurt,concept:103127,english_label_for
lemma:eng:hurt,concept:68224,english_label_for
lemma:eng:hurt,concept:81327,english_label_for
lemma:np:घोच्नु,concept:92955,target_label_for
lemma:np:घोच्नु,roman:np:ghochnu,romanised_as
lemma:np:घोप्‍नु,concept:92955,target_label_for
lemma:np:घोप्‍नु,roman:np:ghop‍nu,romanised_as
lemma:np:छेड्नु,concept:92955,target_label_for
lemma:np:छेड्नु,roman:np:chhednu,romanised_as
lemma:np:छेड्नु,concept:99740,target_label_for
lemma:np:हान्नु,concept:92955,target_label_for
lemma:np:हान्नु,roman:np:hannu,romanised_as
lemma:np:हान्नु,concept:98078,target_label_for
lemma:eng:cry,concept:92962,english_label_for
lemma:eng:cry,concept:96992,english_label_for
lemma:eng:weep,concept:92962,english_label_for
lemma:np:आँसु झार्नु,concept:92962,target_label_for
lemma:np:आँसु झार्नु,roman:np:aasu jharnu,romanised_as
lemma:np:आँसु बगाउनु,concept:92962,target_label_for
lemma:np:आँसु बगाउनु,roman:np:aasu bagaunu,romanised_as
lemma:np:क्रन्दन गर्नु,concept:92962,target_label_for
lemma:np:क्रन्दन गर्नु,roman:np:krandan garnu,romanised_as
lemma:np:रुनु,concept:92962,target_label_for
lemma:np:रुनु,roman:np:runu,romanised_as
lemma:eng:tear,concept:92965,english_label_for
lemma:eng:tear,concept:100392,english_label_for
lemma:eng:tear,concept:29204,english_label_for
lemma:eng:tear,concept:46446,english_label_for
lemma:np:अश्रु बग्नु,concept:92965,target_label_for
lemma:np:अश्रु बग्नु,roman:np:ashru bagnu,romanised_as
lemma:np:अश्रुपात हुनु,concept:92965,target_label_for
lemma:np:अश्रुपात हुनु,roman:np:ashrupat hunu,romanised_as
lemma:np:आँसु झर्नु,concept:92965,target_label_for
lemma:np:आँसु झर्नु,roman:np:aasu jharnu,romanised_as
lemma:np:आँसू आउनु,concept:92965,target_label_for
lemma:np:आँसू आउनु,roman:np:aasu aunu,romanised_as
lemma:eng:blub,concept:92967,english_label_for
lemma:eng:blubber,concept:92967,english_label_for
lemma:eng:sniffle,concept:92967,english_label_for
lemma:eng:snivel,concept:92967,english_label_for
lemma:eng:snuffle,concept:92967,english_label_for
lemma:np:न्याङन्याङ गर्नु,concept:92967,target_label_for
lemma:np:न्याङन्याङ गर्नु,roman:np:nangnang garnu,romanised_as
lemma:eng:exudate,concept:92970,english_label_for
lemma:eng:exude,concept:92970,english_label_for
lemma:eng:ooze,concept:92970,english_label_for
lemma:eng:ooze,concept:102879,english_label_for
lemma:eng:ooze,concept:71908,english_label_for
lemma:eng:ooze out,concept:92970,english_label_for
lemma:eng:transude,concept:92970,english_label_for
lemma:np:पसिनाले भिज्नु,concept:92970,target_label_for
lemma:np:पसिनाले भिज्नु,roman:np:pasinale bhijnu,romanised_as
lemma:np:पसिनाले रूझ्नु,concept:92970,target_label_for
lemma:np:पसिनाले रूझ्नु,roman:np:pasinale rujhnu,romanised_as
lemma:eng:make,concept:92990,english_label_for
lemma:eng:make,concept:100655,english_label_for
lemma:eng:make,concept:100797,english_label_for
lemma:eng:make,concept:101305,english_label_for
lemma:eng:make,concept:104475,english_label_for
lemma:eng:make,concept:106146,english_label_for
lemma:eng:make,concept:100639,english_label_for
lemma:eng:make,concept:92998,english_label_for
lemma:eng:make,concept:95391,english_label_for
lemma:eng:make,concept:95392,english_label_for
lemma:eng:make,concept:96016,english_label_for
lemma:eng:make,concept:96652,english_label_for
lemma:eng:make,concept:96888,english_label_for
lemma:eng:make,concept:100842,english_label_for
lemma:eng:make,concept:101192,english_label_for
lemma:eng:make,concept:103183,english_label_for
lemma:eng:make,concept:104275,english_label_for
lemma:eng:make,concept:105237,english_label_for
lemma:eng:make,concept:105339,english_label_for
lemma:eng:make,concept:105519,english_label_for
lemma:eng:make,concept:105731,english_label_for
lemma:eng:make,concept:106163,english_label_for
lemma:eng:make water,concept:92990,english_label_for
lemma:eng:micturate,concept:92990,english_label_for
lemma:eng:pass water,concept:92990,english_label_for
lemma:eng:pee,concept:92990,english_label_for
lemma:eng:pee,concept:71304,english_label_for
lemma:eng:pee-pee,concept:92990,english_label_for
lemma:eng:piddle,concept:92990,english_label_for
lemma:eng:piddle,concept:71304,english_label_for
lemma:eng:piss,concept:92990,english_label_for
lemma:eng:piss,concept:71304,english_label_for
lemma:eng:puddle,concept:92990,english_label_for
lemma:eng:puddle,concept:95675,english_label_for
lemma:eng:puddle,concept:45709,english_label_for
lemma:eng:puddle,concept:46401,english_label_for
lemma:eng:relieve oneself,concept:92990,english_label_for
lemma:eng:spend a penny,concept:92990,english_label_for
lemma:eng:take a leak,concept:92990,english_label_for
lemma:eng:urinate,concept:92990,english_label_for
lemma:eng:wee,concept:92990,english_label_for
lemma:eng:wee,concept:73487,english_label_for
lemma:eng:wee,concept:81741,english_label_for
lemma:eng:wee-wee,concept:92990,english_label_for
lemma:np:पिसाब गर्नु,concept:92990,target_label_for
lemma:np:पिसाब गर्नु,roman:np:pisab garnu,romanised_as
lemma:np:पिसाब फेर्नु,concept:92990,target_label_for
lemma:np:पिसाब फेर्नु,roman:np:pisab fernu,romanised_as
lemma:np:मुत्‍नु,concept:92990,target_label_for
lemma:np:मुत्‍नु,roman:np:mutt‍nu,romanised_as
lemma:np:सिसि गर्नु,concept:92990,target_label_for
lemma:np:सिसि गर्नु,roman:np:sisi garnu,romanised_as
lemma:np:सुसु गर्नु,concept:92990,target_label_for
lemma:np:सुसु गर्नु,roman:np:susu garnu,romanised_as
lemma:eng:bleed,concept:93002,english_label_for
lemma:eng:shed blood,concept:93002,english_label_for
lemma:eng:gag,concept:93012,english_label_for
lemma:eng:gag,concept:35679,english_label_for
lemma:np:उल्टि हुनु,concept:93012,target_label_for
lemma:np:उल्टि हुनु,roman:np:ulti hunu,romanised_as
lemma:np:बान्ता हुन खोज्नु,concept:93012,target_label_for
lemma:np:बान्ता हुन खोज्नु,roman:np:banta hoon khojnu,romanised_as
lemma:eng:operate,concept:93045,english_label_for
lemma:eng:operate,concept:100156,english_label_for
lemma:eng:operate,concept:104688,english_label_for
lemma:eng:operate on,concept:93045,english_label_for
lemma:np:अपरेसन गर्नु,concept:93045,target_label_for
lemma:np:अपरेसन गर्नु,roman:np:operation garnu,romanised_as
lemma:np:शल्य चिकित्सा गर्नु,concept:93045,target_label_for
lemma:np:शल्य चिकित्सा गर्नु,roman:np:shalya chikitsa garnu,romanised_as
lemma:np:सर्जरी गर्नु,concept:93045,target_label_for
lemma:np:सर्जरी गर्नु,roman:np:surgery garnu,romanised_as
lemma:eng:inject,concept:93057,english_label_for
lemma:eng:shoot,concept:93057,english_label_for
lemma:eng:shoot,concept:97410,english_label_for
lemma:eng:shoot,concept:94363,english_label_for
lemma:eng:shoot,concept:98084,english_label_for
lemma:eng:shoot,concept:98402,english_label_for
lemma:np:इन्जेक्सन लगाउनु,concept:93057,target_label_for
lemma:np:इन्जेक्सन लगाउनु,roman:np:injection lagaunu,romanised_as
lemma:np:सुई लगाउनु,concept:93057,target_label_for
lemma:np:सुई लगाउनु,roman:np:sui lagaunu,romanised_as
lemma:eng:rot,concept:93093,english_label_for
lemma:np:सडिनु,concept:93093,target_label_for
lemma:np:सडिनु,roman:np:sadinu,romanised_as
lemma:eng:stretch,concept:93134,english_label_for
lemma:eng:stretch,concept:105457,english_label_for
lemma:eng:stretch,concept:92757,english_label_for
lemma:eng:stretch out,concept:93134,english_label_for
lemma:np:पसारिनु,concept:93134,target_label_for
lemma:np:पसारिनु,roman:np:pasarinu,romanised_as
lemma:np:फैलिएर बस्नु,concept:93134,target_label_for
lemma:np:फैलिएर बस्नु,roman:np:failiera basnu,romanised_as
lemma:eng:break wind,concept:93135,english_label_for
lemma:eng:fart,concept:93135,english_label_for
lemma:eng:fart,concept:4232,english_label_for
lemma:np:पाद्‍नु,concept:93135,target_label_for
lemma:np:पाद्‍नु,roman:np:pad‍nu,romanised_as
lemma:eng:ptyalise,concept:93137,english_label_for
lemma:eng:ptyalize,concept:93137,english_label_for
lemma:eng:spew,concept:93137,english_label_for
lemma:eng:spit,concept:93137,english_label_for
lemma:eng:spit,concept:29248,english_label_for
lemma:eng:spue,concept:93137,english_label_for
lemma:np:थुक्नु,concept:93137,target_label_for
lemma:np:थुक्नु,roman:np:thuknu,romanised_as
lemma:np:चर्किनु,concept:93171,target_label_for
lemma:np:चर्किनु,roman:np:charkinu,romanised_as
lemma:np:फुट्नु,concept:93171,target_label_for
lemma:np:फुट्नु,roman:np:futnu,romanised_as
lemma:np:फुट्नु,concept:94106,target_label_for
lemma:eng:snuff,concept:93176,english_label_for
lemma:eng:snuff,concept:23093,english_label_for
lemma:eng:snuff,concept:72396,english_label_for
lemma:np:तान्नु,concept:93176,target_label_for
lemma:np:तान्नु,roman:np:tannu,romanised_as
lemma:np:तान्नु,concept:94661,target_label_for
lemma:np:तान्नु,concept:99765,target_label_for
lemma:np:तान्नु,concept:100582,target_label_for
lemma:np:तान्नु,concept:105787,target_label_for
lemma:np:सुर्कनु,concept:93176,target_label_for
lemma:np:सुर्कनु,roman:np:surkanu,romanised_as
lemma:np:सुर्कनु,concept:98266,target_label_for
lemma:eng:convert,concept:93185,english_label_for
lemma:eng:convert,concept:96358,english_label_for
lemma:np:परिवर्तन गर्नु,concept:93185,target_label_for
lemma:np:परिवर्तन गर्नु,roman:np:parivartan garnu,romanised_as
lemma:np:बदलाउनु,concept:93185,target_label_for
lemma:np:बदलाउनु,roman:np:badalaunu,romanised_as
lemma:np:बदलाउनु,concept:93369,target_label_for
lemma:eng:alter,concept:93224,english_label_for
lemma:eng:vary,concept:93224,english_label_for
lemma:np:परिवर्तन आउनु,concept:93224,target_label_for
lemma:np:परिवर्तन आउनु,roman:np:parivartan aunu,romanised_as
lemma:np:परिवर्तन हुनु,concept:93224,target_label_for
lemma:np:परिवर्तन हुनु,roman:np:parivartan hunu,romanised_as
lemma:np:बदलिनु,concept:93224,target_label_for
lemma:np:बदलिनु,roman:np:badalinu,romanised_as
lemma:eng:change by reversal,concept:93261,english_label_for
lemma:eng:turn,concept:93261,english_label_for
lemma:eng:turn,concept:93298,english_label_for
lemma:eng:turn,concept:1690,english_label_for
lemma:eng:turn,concept:1709,english_label_for
lemma:eng:turn,concept:38848,english_label_for
lemma:eng:turn,concept:100447,english_label_for
lemma:eng:turn,concept:101231,english_label_for
lemma:eng:turn,concept:105546,english_label_for
lemma:eng:turn,concept:105547,english_label_for
lemma:np:उल्टिनु,concept:93261,target_label_for
lemma:np:उल्टिनु,roman:np:ultinu,romanised_as
lemma:np:उल्टिनु,concept:102032,target_label_for
lemma:np:पल्टिनु,concept:93261,target_label_for
lemma:np:पल्टिनु,roman:np:paltinu,romanised_as
lemma:np:पल्टिनु,concept:102032,target_label_for
lemma:np:पल्टिनु,concept:102430,target_label_for
lemma:eng:change state,concept:93298,english_label_for
lemma:np:घुमाउनु,concept:93298,target_label_for
lemma:np:घुमाउनु,roman:np:ghumaunu,romanised_as
lemma:np:घुमाउनु,concept:99760,target_label_for
lemma:np:फर्काउनु,concept:93298,target_label_for
lemma:np:फर्काउनु,roman:np:farkaunu,romanised_as
lemma:np:फर्काउनु,concept:104033,target_label_for
lemma:eng:climb up,concept:93330,english_label_for
lemma:eng:climb up,concept:102096,english_label_for
lemma:eng:jump,concept:93330,english_label_for
lemma:eng:jump,concept:102036,english_label_for
lemma:eng:jump,concept:102320,english_label_for
lemma:np:उक्लनु,concept:93330,target_label_for
lemma:np:उक्लनु,roman:np:uklanu,romanised_as
lemma:np:उक्लनु,concept:102102,target_label_for
lemma:np:चढनु,concept:93330,target_label_for
lemma:np:चढनु,roman:np:chadhanu,romanised_as
lemma:np:चढनु,concept:102102,target_label_for
lemma:eng:advance,concept:93345,english_label_for
lemma:eng:advance,concept:95029,english_label_for
lemma:eng:advance,concept:97958,english_label_for
lemma:eng:advance,concept:105212,english_label_for
lemma:eng:advance,concept:1784,english_label_for
lemma:eng:advance,concept:39356,english_label_for
lemma:eng:advance,concept:93804,english_label_for
lemma:eng:advance,concept:102471,english_label_for
lemma:np:दाम बढनु,concept:93345,target_label_for
lemma:np:दाम बढनु,roman:np:dam badhanu,romanised_as
lemma:np:भाउ बढनु,concept:93345,target_label_for
lemma:np:भाउ बढनु,roman:np:bhau badhanu,romanised_as
lemma:np:मूल्य बढनु,concept:93345,target_label_for
lemma:np:मूल्य बढनु,roman:np:mulya badhanu,romanised_as
lemma:np:फेर्नु,concept:93369,target_label_for
lemma:np:फेर्नु,roman:np:fernu,romanised_as
lemma:eng:renovate,concept:93374,english_label_for
lemma:eng:restitute,concept:93374,english_label_for
lemma:np:नयाँ बनाउनु,concept:93374,target_label_for
lemma:np:नयाँ बनाउनु,roman:np:nayaan banaunu,romanised_as
lemma:np:नवीकरण गर्नु,concept:93374,target_label_for
lemma:np:नवीकरण गर्नु,roman:np:nawikaran garnu,romanised_as
lemma:eng:disinvest,concept:93434,english_label_for
lemma:eng:divest,concept:93434,english_label_for
lemma:eng:strip,concept:93434,english_label_for
lemma:eng:strip,concept:104213,english_label_for
lemma:eng:strip,concept:46556,english_label_for
lemma:eng:undress,concept:93434,english_label_for
lemma:np:खोल्नु,concept:93434,target_label_for
lemma:np:खोल्नु,roman:np:kholnu,romanised_as
lemma:np:फुकाल्‍नु,concept:93434,target_label_for
lemma:np:फुकाल्‍नु,roman:np:fukal‍nu,romanised_as
lemma:eng:winnow,concept:93438,english_label_for
lemma:eng:winnow,concept:99826,english_label_for
lemma:np:निफन्नु,concept:93438,target_label_for
lemma:np:निफन्नु,roman:np:nifannu,romanised_as
lemma:np:निफन्नु,concept:99816,target_label_for
lemma:eng:hull,concept:93454,english_label_for
lemma:np:खुर्किनु,concept:93454,target_label_for
lemma:np:खुर्किनु,roman:np:khurkinu,romanised_as
lemma:np:ताछ्नु,concept:93454,target_label_for
lemma:np:ताछ्नु,roman:np:tachhnu,romanised_as
lemma:eng:mix in,concept:93476,english_label_for
lemma:np:मिलाउनु,concept:93476,target_label_for
lemma:np:मिलाउनु,roman:np:milaunu,romanised_as
lemma:np:मिलाउनु,concept:100582,target_label_for
lemma:np:मिलाउनु,concept:106146,target_label_for
lemma:np:मिसाउनु,concept:93476,target_label_for
lemma:np:मिसाउनु,roman:np:misaunu,romanised_as
lemma:np:मिसाउनु,concept:94792,target_label_for
lemma:np:मिसाउनु,concept:100582,target_label_for
lemma:eng:string up,concept:93513,english_label_for
lemma:np:बाँध्नु,concept:93513,target_label_for
lemma:np:बाँध्नु,roman:np:baandhnu,romanised_as
lemma:np:बाँध्नु,concept:99937,target_label_for
lemma:np:बाँध्नु,concept:99939,target_label_for
lemma:np:बाँध्नु,concept:100389,target_label_for
lemma:eng:petrify,concept:93525,english_label_for
lemma:np:ढुङ्गोजस्तो हुनु,concept:93525,target_label_for
lemma:np:ढुङ्गोजस्तो हुनु,roman:np:dhungojsto hunu,romanised_as
lemma:np:दुहुनु,concept:93534,target_label_for
lemma:np:दुहुनु,roman:np:duhunu,romanised_as
lemma:eng:spoil,concept:93584,english_label_for
lemma:eng:spoil,concept:93615,english_label_for
lemma:np:खराब गर्नु,concept:93584,target_label_for
lemma:np:खराब गर्नु,roman:np:kharab garnu,romanised_as
lemma:np:खराब गर्नु,concept:93855,target_label_for
lemma:np:खराब गर्नु,concept:105140,target_label_for
lemma:np:बिगार्नु,concept:93584,target_label_for
lemma:np:बिगार्नु,roman:np:bigarnu,romanised_as
lemma:np:बिगार्नु,concept:93855,target_label_for
lemma:np:बिगार्नु,concept:105140,target_label_for
lemma:np:बिगार्नु,concept:105232,target_label_for
lemma:eng:pick up,concept:93595,english_label_for
lemma:eng:pick up,concept:98501,english_label_for
lemma:eng:pick up,concept:102377,english_label_for
lemma:eng:pick up,concept:98289,english_label_for
lemma:eng:pick up,concept:101561,english_label_for
lemma:eng:turn around,concept:93595,english_label_for
lemma:np:बन्नु,concept:93595,target_label_for
lemma:np:बन्नु,roman:np:bannu,romanised_as
lemma:np:सुध्रनु,concept:93595,target_label_for
lemma:np:सुध्रनु,roman:np:sudhranu,romanised_as
lemma:np:सुध्रिनु,concept:93595,target_label_for
lemma:np:सुध्रिनु,roman:np:sudhrinu,romanised_as
lemma:np:जल्नु,concept:93664,target_label_for
lemma:np:जल्नु,roman:np:jalnu,romanised_as
lemma:np:जल्नु,concept:103125,target_label_for
lemma:np:नष्ट-हुनु,concept:93664,target_label_for
lemma:np:नष्ट-हुनु,roman:np:nashta-hunu,romanised_as
lemma:eng:fade,concept:93691,english_label_for
lemma:eng:fade,concept:94673,english_label_for
lemma:eng:melt,concept:93691,english_label_for
lemma:eng:melt,concept:93830,english_label_for
lemma:eng:melt,concept:94781,english_label_for
lemma:np:उड्नु,concept:93691,target_label_for
lemma:np:उड्नु,roman:np:udnu,romanised_as
lemma:np:उड्नु,concept:94698,target_label_for
lemma:np:खुइलिनु,concept:93691,target_label_for
lemma:np:खुइलिनु,roman:np:khuilinu,romanised_as
lemma:np:फीका पर्नु,concept:93691,target_label_for
lemma:np:फीका पर्नु,roman:np:fika parnu,romanised_as
lemma:eng:besprinkle,concept:93710,english_label_for
lemma:np:छर्किनु,concept:93710,target_label_for
lemma:np:छर्किनु,roman:np:chharkinu,romanised_as
lemma:np:छिटनु,concept:93710,target_label_for
lemma:np:छिटनु,roman:np:chhitanu,romanised_as
lemma:np:छ्याप्नु,concept:93710,target_label_for
lemma:np:छ्याप्नु,roman:np:chhyapnu,romanised_as
lemma:eng:lessen,concept:93730,english_label_for
lemma:eng:subside,concept:93730,english_label_for
lemma:np:ओर्लिनु,concept:93730,target_label_for
lemma:np:ओर्लिनु,roman:np:orlinu,romanised_as
lemma:np:ओर्लिनु,concept:102393,target_label_for
lemma:np:छुट्नु,concept:93730,target_label_for
lemma:np:छुट्नु,roman:np:chhutnu,romanised_as
lemma:np:छुट्नु,concept:95651,target_label_for
lemma:eng:mark off,concept:93738,english_label_for
lemma:eng:mark out,concept:93738,english_label_for
lemma:np:धेर्नु,concept:93738,target_label_for
lemma:np:धेर्नु,roman:np:dhernu,romanised_as
lemma:eng:boil down,concept:93749,english_label_for
lemma:eng:concentrate,concept:93749,english_label_for
lemma:eng:reduce,concept:93749,english_label_for
lemma:eng:reduce,concept:94708,english_label_for
lemma:eng:reduce,concept:104600,english_label_for
lemma:np:बाक्लिनु,concept:93749,target_label_for
lemma:np:बाक्लिनु,roman:np:baklinu,romanised_as
lemma:np:बाक्लिनु,concept:94718,target_label_for
lemma:np:बाक्लो बनाउनु,concept:93749,target_label_for
lemma:np:बाक्लो बनाउनु,roman:np:baklo banaunu,romanised_as
lemma:eng:contract,concept:93765,english_label_for
lemma:eng:contract,concept:34345,english_label_for
lemma:eng:shrink,concept:93765,english_label_for
lemma:np:खुम्चिनु,concept:93765,target_label_for
lemma:np:खुम्चिनु,roman:np:khumchinu,romanised_as
lemma:np:खुम्चिनु,concept:95405,target_label_for
lemma:eng:get on,concept:93801,english_label_for
lemma:eng:get on,concept:102102,english_label_for
lemma:eng:get on,concept:93804,english_label_for
lemma:eng:maturate,concept:93801,english_label_for
lemma:eng:senesce,concept:93801,english_label_for
lemma:np:बुढ़ो हुनु,concept:93801,target_label_for
lemma:np:बुढ़ो हुनु,roman:np:budho hunu,romanised_as
lemma:np:वृद्ध हुनु,concept:93801,target_label_for
lemma:np:वृद्ध हुनु,roman:np:wriddha hunu,romanised_as
lemma:eng:mellow,concept:93830,english_label_for
lemma:eng:mellow out,concept:93830,english_label_for
lemma:np:दुखि हुनु,concept:93830,target_label_for
lemma:np:दुखि हुनु,roman:np:dukhi hunu,romanised_as
lemma:np:पघ्लिनु,concept:93830,target_label_for
lemma:np:पघ्लिनु,roman:np:paghlinu,romanised_as
lemma:eng:intumesce,concept:93843,english_label_for
lemma:eng:swell,concept:93843,english_label_for
lemma:eng:swell,concept:95353,english_label_for
lemma:eng:swell,concept:80270,english_label_for
lemma:eng:swell up,concept:93843,english_label_for
lemma:eng:tumefy,concept:93843,english_label_for
lemma:eng:tumesce,concept:93843,english_label_for
lemma:np:फुल्नु,concept:93843,target_label_for
lemma:np:फुल्नु,roman:np:fulnu,romanised_as
lemma:np:फुल्नु,concept:93845,target_label_for
lemma:np:फुल्नु,concept:94681,target_label_for
lemma:np:सुन्निनु,concept:93843,target_label_for
lemma:np:सुन्निनु,roman:np:sunninu,romanised_as
lemma:eng:distend,concept:93845,english_label_for
lemma:eng:expand,concept:93846,english_label_for
lemma:eng:expand,concept:97189,english_label_for
lemma:np:प्रसारित होना,concept:93846,target_label_for
lemma:np:प्रसारित होना,roman:np:prasarit honah,romanised_as
lemma:np:फैलिनु,concept:93846,target_label_for
lemma:np:फैलिनु,roman:np:failinu,romanised_as
lemma:eng:injure,concept:93862,english_label_for
lemma:eng:injure,concept:101473,english_label_for
lemma:eng:injure,concept:92980,english_label_for
lemma:np:पुग्नु,concept:93862,target_label_for
lemma:np:पुग्नु,roman:np:pugnu,romanised_as
lemma:np:पुग्नु,concept:102540,target_label_for
lemma:np:लाग्नु,concept:93862,target_label_for
lemma:np:लाग्नु,roman:np:lagnu,romanised_as
lemma:np:लाग्नु,concept:93996,target_label_for
lemma:np:लाग्नु,concept:98388,target_label_for
lemma:np:लाग्नु,concept:101349,target_label_for
lemma:np:लाग्नु,concept:104380,target_label_for
lemma:np:लाग्नु,concept:105835,target_label_for
lemma:eng:bushel,concept:93863,english_label_for
lemma:eng:fix,concept:93863,english_label_for
lemma:eng:fix,concept:99194,english_label_for
lemma:eng:fix,concept:100763,english_label_for
lemma:eng:fix,concept:1258,english_label_for
lemma:eng:fix,concept:94596,english_label_for
lemma:eng:fix,concept:695,english_label_for
lemma:eng:fix,concept:68929,english_label_for
lemma:eng:fix,concept:100842,english_label_for
lemma:eng:furbish up,concept:93863,english_label_for
lemma:eng:repair,concept:93863,english_label_for
lemma:eng:repair,concept:1258,english_label_for
lemma:eng:restore,concept:93863,english_label_for
lemma:eng:restore,concept:105201,english_label_for
lemma:eng:touch on,concept:93863,english_label_for
lemma:np:मरम्मत गर्नु,concept:93863,target_label_for
lemma:np:मरम्मत गर्नु,roman:np:marammat garnu,romanised_as
lemma:eng:blow up,concept:93880,english_label_for
lemma:eng:blow up,concept:94100,english_label_for
lemma:eng:inflate,concept:93880,english_label_for
lemma:np:फुलाउनु,concept:93880,target_label_for
lemma:np:फुलाउनु,roman:np:fulaunu,romanised_as
lemma:eng:accustom,concept:93929,english_label_for
lemma:eng:habituate,concept:93929,english_label_for
lemma:eng:habituate,concept:98248,english_label_for
lemma:np:अभ्यस्त हुनु,concept:93929,target_label_for
lemma:np:अभ्यस्त हुनु,roman:np:abhyasta hunu,romanised_as
lemma:np:बानी पर्नु,concept:93929,target_label_for
lemma:np:बानी पर्नु,roman:np:bani parnu,romanised_as
lemma:eng:color in,concept:93981,english_label_for
lemma:eng:colorise,concept:93981,english_label_for
lemma:eng:colorize,concept:93981,english_label_for
lemma:eng:colour in,concept:93981,english_label_for
lemma:eng:colourise,concept:93981,english_label_for
lemma:eng:colourize,concept:93981,english_label_for
lemma:np:रङ्गाऊनु,concept:93981,target_label_for
lemma:np:रङ्गाऊनु,roman:np:rangaunu,romanised_as
lemma:np:रङ्नु,concept:93981,target_label_for
lemma:np:रङ्नु,roman:np:rangnu,romanised_as
lemma:eng:stain,concept:93996,english_label_for
lemma:eng:stain,concept:25599,english_label_for
lemma:eng:adjust,concept:94051,english_label_for
lemma:eng:correct,concept:94051,english_label_for
lemma:eng:correct,concept:77529,english_label_for
lemma:eng:correct,concept:93568,english_label_for
lemma:np:कस्नु,concept:94051,target_label_for
lemma:np:कस्नु,roman:np:kasnu,romanised_as
lemma:np:कस्नु,concept:98921,target_label_for
lemma:np:कस्नु,concept:99256,target_label_for
lemma:eng:detonate,concept:94100,english_label_for
lemma:eng:explode,concept:94100,english_label_for
lemma:eng:set off,concept:94100,english_label_for
lemma:eng:set off,concept:102581,english_label_for
lemma:np:पडकाउनु,concept:94100,target_label_for
lemma:np:पडकाउनु,roman:np:padakaunu,romanised_as
lemma:eng:go off,concept:94103,english_label_for
lemma:eng:go off,concept:98080,english_label_for
lemma:np:निभ्नु,concept:94103,target_label_for
lemma:np:निभ्नु,roman:np:nibhnu,romanised_as
lemma:np:निभ्नु,concept:106230,target_label_for
lemma:np:बुत्‍नु,concept:94103,target_label_for
lemma:np:बुत्‍नु,roman:np:but‍nu,romanised_as
lemma:eng:break open,concept:94106,english_label_for
lemma:eng:burst out,concept:94106,english_label_for
lemma:eng:burst out,concept:94694,english_label_for
lemma:eng:erupt,concept:94106,english_label_for
lemma:eng:erupt,concept:101437,english_label_for
lemma:eng:erupt,concept:94676,english_label_for
lemma:eng:flare,concept:94106,english_label_for
lemma:eng:flare up,concept:94106,english_label_for
lemma:eng:irrupt,concept:94106,english_label_for
lemma:np:दुख्‍नु,concept:94106,target_label_for
