id,type,concept_id,wn30_id,domain,language,text,char,ipa,audio_path,char_type,case
concept:89570,Concept,89570,,,,,,,,,
synset:02701548-a,Synset,,02701548-a,,,,,,,,
concept:89571,Concept,89571,,,,,,,,,
synset:02701662-a,Synset,,02701662-a,,,,,,,,
concept:89572,Concept,89572,,,,,,,,,
synset:02701775-a,Synset,,02701775-a,,,,,,,,
concept:89573,Concept,89573,,,,,,,,,
synset:02701922-a,Synset,,02701922-a,,,,,,,,
concept:89574,Concept,89574,,,,,,,,,
synset:02702099-a,Synset,,02702099-a,,,,,,,,
concept:89575,Concept,89575,,,,,,,,,
synset:02702209-a,Synset,,02702209-a,,,,,,,,
concept:89576,Concept,89576,,,,,,,,,
synset:02702332-a,Synset,,02702332-a,,,,,,,,
concept:89578,Concept,89578,,,,,,,,,
synset:02702473-a,Synset,,02702473-a,,,,,,,,
concept:89579,Concept,89579,,,,,,,,,
synset:02702656-a,Synset,,02702656-a,,,,,,,,
concept:8958,Concept,8958,,,,,,,,,
synset:01799876-n,Synset,,01799876-n,,,,,,,,
concept:89580,Concept,89580,,,,,,,,,
synset:02702807-a,Synset,,02702807-a,,,,,,,,
concept:89581,Concept,89581,,,,,,,,,
synset:02703001-a,Synset,,02703001-a,,,,,,,,
concept:89582,Concept,89582,,,,,,,,,
synset:02703438-a,Synset,,02703438-a,,,,,,,,
concept:89583,Concept,89583,,,,,,,,,
synset:02703911-a,Synset,,02703911-a,,,,,,,,
concept:89584,Concept,89584,,,,,,,,,
synset:02704005-a,Synset,,02704005-a,,,,,,,,
concept:89585,Concept,89585,,,,,,,,,
synset:02704120-a,Synset,,02704120-a,,,,,,,,
concept:89586,Concept,89586,,,,,,,,,
synset:02704245-a,Synset,,02704245-a,,,,,,,,
concept:89587,Concept,89587,,,,,,,,,
synset:02704344-a,Synset,,02704344-a,,,,,,,,
concept:89588,Concept,89588,,,,,,,,,
synset:02704461-a,Synset,,02704461-a,,,,,,,,
concept:89589,Concept,89589,,,,,,,,,
synset:02704611-a,Synset,,02704611-a,,,,,,,,
concept:8959,Concept,8959,,,,,,,,,
synset:01800042-n,Synset,,01800042-n,,,,,,,,
concept:89590,Concept,89590,,,,,,,,,
synset:02704686-a,Synset,,02704686-a,,,,,,,,
concept:89591,Concept,89591,,,,,,,,,
synset:02704844-a,Synset,,02704844-a,,,,,,,,
concept:89592,Concept,89592,,,,,,,,,
synset:02704983-a,Synset,,02704983-a,,,,,,,,
concept:89593,Concept,89593,,,,,,,,,
synset:02705138-a,Synset,,02705138-a,,,,,,,,
concept:89594,Concept,89594,,,,,,,,,
synset:02705254-a,Synset,,02705254-a,,,,,,,,
concept:89596,Concept,89596,,,,,,,,,
synset:02705409-a,Synset,,02705409-a,,,,,,,,
concept:89597,Concept,89597,,,,,,,,,
synset:02705572-a,Synset,,02705572-a,,,,,,,,
concept:89598,Concept,89598,,,,,,,,,
synset:02705692-a,Synset,,02705692-a,,,,,,,,
concept:89599,Concept,89599,,,,,,,,,
synset:02705809-a,Synset,,02705809-a,,,,,,,,
concept:896,Concept,896,,,,,,,,,
synset:00194645-n,Synset,,00194645-n,,,,,,,,
concept:8960,Concept,8960,,,,,,,,,
synset:01800195-n,Synset,,01800195-n,,,,,,,,
concept:89600,Concept,89600,,,,,,,,,
synset:02705928-a,Synset,,02705928-a,,,,,,,,
concept:89601,Concept,89601,,,,,,,,,
synset:02706051-a,Synset,,02706051-a,,,,,,,,
concept:89602,Concept,89602,,,,,,,,,
synset:02706160-a,Synset,,02706160-a,,,,,,,,
concept:89603,Concept,89603,,,,,,,,,
synset:02706305-a,Synset,,02706305-a,,,,,,,,
concept:89604,Concept,89604,,,,,,,,,
synset:02706480-a,Synset,,02706480-a,,,,,,,,
concept:89605,Concept,89605,,,,,,,,,
synset:02706593-a,Synset,,02706593-a,,,,,,,,
concept:89606,Concept,89606,,,,,,,,,
synset:02706691-a,Synset,,02706691-a,,,,,,,,
concept:89607,Concept,89607,,,,,,,,,
synset:02707008-a,Synset,,02707008-a,,,,,,,,
concept:89608,Concept,89608,,,,,,,,,
synset:02707164-a,Synset,,02707164-a,,,,,,,,
concept:89609,Concept,89609,,,,,,,,,
synset:02707283-a,Synset,,02707283-a,,,,,,,,
concept:8961,Concept,8961,,,,,,,,,
synset:01800286-n,Synset,,01800286-n,,,,,,,,
concept:89610,Concept,89610,,,,,,,,,
synset:02707429-a,Synset,,02707429-a,,,,,,,,
concept:89611,Concept,89611,,,,,,,,,
synset:02707528-a,Synset,,02707528-a,,,,,,,,
concept:89612,Concept,89612,,,,,,,,,
synset:02707659-a,Synset,,02707659-a,,,,,,,,
concept:89613,Concept,89613,,,,,,,,,
synset:02707750-a,Synset,,02707750-a,,,,,,,,
concept:89614,Concept,89614,,,,,,,,,
synset:02707889-a,Synset,,02707889-a,,,,,,,,
concept:89615,Concept,89615,,,,,,,,,
synset:02708020-a,Synset,,02708020-a,,,,,,,,
concept:89616,Concept,89616,,,,,,,,,
synset:02708140-a,Synset,,02708140-a,,,,,,,,
concept:89617,Concept,89617,,,,,,,,,
synset:02708232-a,Synset,,02708232-a,,,,,,,,
concept:89618,Concept,89618,,,,,,,,,
synset:02708334-a,Synset,,02708334-a,,,,,,,,
concept:89619,Concept,89619,,,,,,,,,
synset:02708506-a,Synset,,02708506-a,,,,,,,,
concept:8962,Concept,8962,,,,,,,,,
synset:01800424-n,Synset,,01800424-n,,,,,,,,
concept:89620,Concept,89620,,,,,,,,,
synset:02708649-a,Synset,,02708649-a,,,,,,,,
concept:89621,Concept,89621,,,,,,,,,
synset:02708776-a,Synset,,02708776-a,,,,,,,,
concept:89622,Concept,89622,,,,,,,,,
synset:02708931-a,Synset,,02708931-a,,,,,,,,
concept:89623,Concept,89623,,,,,,,,,
synset:02709036-a,Synset,,02709036-a,,,,,,,,
concept:89624,Concept,89624,,,,,,,,,
synset:02709190-a,Synset,,02709190-a,,,,,,,,
concept:89625,Concept,89625,,,,,,,,,
synset:02709299-a,Synset,,02709299-a,,,,,,,,
concept:89626,Concept,89626,,,,,,,,,
synset:02709441-a,Synset,,02709441-a,,,,,,,,
concept:89627,Concept,89627,,,,,,,,,
synset:02709599-a,Synset,,02709599-a,,,,,,,,
concept:89628,Concept,89628,,,,,,,,,
synset:02709752-a,Synset,,02709752-a,,,,,,,,
concept:89629,Concept,89629,,,,,,,,,
synset:02709917-a,Synset,,02709917-a,,,,,,,,
concept:8963,Concept,8963,,,,,,,,,
synset:01800633-n,Synset,,01800633-n,,,,,,,,
concept:89630,Concept,89630,,,,,,,,,
synset:02710043-a,Synset,,02710043-a,,,,,,,,
concept:89631,Concept,89631,,,,,,,,,
synset:02710294-a,Synset,,02710294-a,,,,,,,,
concept:89632,Concept,89632,,,,,,,,,
synset:02710438-a,Synset,,02710438-a,,,,,,,,
concept:89633,Concept,89633,,,,,,,,,
synset:02710530-a,Synset,,02710530-a,,,,,,,,
concept:89634,Concept,89634,,,,,,,,,
synset:02710672-a,Synset,,02710672-a,,,,,,,,
concept:89635,Concept,89635,,,,,,,,,
synset:02710825-a,Synset,,02710825-a,,,,,,,,
concept:89636,Concept,89636,,,,,,,,,
synset:02710981-a,Synset,,02710981-a,,,,,,,,
concept:89637,Concept,89637,,,,,,,,,
synset:02711098-a,Synset,,02711098-a,,,,,,,,
concept:89638,Concept,89638,,,,,,,,,
synset:02711194-a,Synset,,02711194-a,,,,,,,,
concept:89639,Concept,89639,,,,,,,,,
synset:02711292-a,Synset,,02711292-a,,,,,,,,
concept:8964,Concept,8964,,,,,,,,,
synset:01800759-n,Synset,,01800759-n,,,,,,,,
concept:89640,Concept,89640,,,,,,,,,
synset:02711468-a,Synset,,02711468-a,,,,,,,,
concept:89641,Concept,89641,,,,,,,,,
synset:02711599-a,Synset,,02711599-a,,,,,,,,
concept:89642,Concept,89642,,,,,,,,,
synset:02711744-a,Synset,,02711744-a,,,,,,,,
concept:89643,Concept,89643,,,,,,,,,
synset:02711846-a,Synset,,02711846-a,,,,,,,,
concept:89644,Concept,89644,,,,,,,,,
synset:02712125-a,Synset,,02712125-a,,,,,,,,
concept:89645,Concept,89645,,,,,,,,,
synset:02712270-a,Synset,,02712270-a,,,,,,,,
concept:89646,Concept,89646,,,,,,,,,
synset:02712403-a,Synset,,02712403-a,,,,,,,,
concept:89647,Concept,89647,,,,,,,,,
synset:02712499-a,Synset,,02712499-a,,,,,,,,
concept:89648,Concept,89648,,,,,,,,,
synset:02712678-a,Synset,,02712678-a,,,,,,,,
concept:89649,Concept,89649,,,,,,,,,
synset:02712810-a,Synset,,02712810-a,,,,,,,,
concept:8965,Concept,8965,,,,,,,,,
synset:01800963-n,Synset,,01800963-n,,,,,,,,
concept:89650,Concept,89650,,,,,,,,,
synset:02712922-a,Synset,,02712922-a,,,,,,,,
concept:89651,Concept,89651,,,,,,,,,
synset:02713096-a,Synset,,02713096-a,,,,,,,,
concept:89652,Concept,89652,,,,,,,,,
synset:02713232-a,Synset,,02713232-a,,,,,,,,
concept:89653,Concept,89653,,,,,,,,,
synset:02713368-a,Synset,,02713368-a,,,,,,,,
concept:89654,Concept,89654,,,,,,,,,
synset:02713581-a,Synset,,02713581-a,,,,,,,,
concept:89655,Concept,89655,,,,,,,,,
synset:02713715-a,Synset,,02713715-a,,,,,,,,
concept:89656,Concept,89656,,,,,,,,,
synset:02713855-a,Synset,,02713855-a,,,,,,,,
concept:89657,Concept,89657,,,,,,,,,
synset:02713974-a,Synset,,02713974-a,,,,,,,,
concept:89658,Concept,89658,,,,,,,,,
synset:02714141-a,Synset,,02714141-a,,,,,,,,
concept:89659,Concept,89659,,,,,,,,,
synset:02714263-a,Synset,,02714263-a,,,,,,,,
concept:8966,Concept,8966,,,,,,,,,
synset:01801088-n,Synset,,01801088-n,,,,,,,,
concept:89660,Concept,89660,,,,,,,,,
synset:02714433-a,Synset,,02714433-a,,,,,,,,
concept:89661,Concept,89661,,,,,,,,,
synset:02714578-a,Synset,,02714578-a,,,,,,,,
concept:89662,Concept,89662,,,,,,,,,
synset:02714708-a,Synset,,02714708-a,,,,,,,,
concept:89663,Concept,89663,,,,,,,,,
synset:02714800-a,Synset,,02714800-a,,,,,,,,
concept:89664,Concept,89664,,,,,,,,,
synset:02714948-a,Synset,,02714948-a,,,,,,,,
concept:89665,Concept,89665,,,,,,,,,
synset:02715047-a,Synset,,02715047-a,,,,,,,,
concept:89666,Concept,89666,,,,,,,,,
synset:02715142-a,Synset,,02715142-a,,,,,,,,
concept:89667,Concept,89667,,,,,,,,,
synset:02715244-a,Synset,,02715244-a,,,,,,,,
concept:89668,Concept,89668,,,,,,,,,
synset:02715365-a,Synset,,02715365-a,,,,,,,,
concept:89669,Concept,89669,,,,,,,,,
synset:02715567-a,Synset,,02715567-a,,,,,,,,
concept:8967,Concept,8967,,,,,,,,,
synset:01801371-n,Synset,,01801371-n,,,,,,,,
concept:89671,Concept,89671,,,,,,,,,
synset:02715802-a,Synset,,02715802-a,,,,,,,,
concept:89672,Concept,89672,,,,,,,,,
synset:02715949-a,Synset,,02715949-a,,,,,,,,
concept:89673,Concept,89673,,,,,,,,,
synset:02716101-a,Synset,,02716101-a,,,,,,,,
concept:89674,Concept,89674,,,,,,,,,
synset:02716247-a,Synset,,02716247-a,,,,,,,,
concept:89675,Concept,89675,,,,,,,,,
synset:02716412-a,Synset,,02716412-a,,,,,,,,
concept:89676,Concept,89676,,,,,,,,,
synset:02716516-a,Synset,,02716516-a,,,,,,,,
concept:89677,Concept,89677,,,,,,,,,
synset:02716605-a,Synset,,02716605-a,,,,,,,,
concept:89678,Concept,89678,,,,,,,,,
synset:02716739-a,Synset,,02716739-a,,,,,,,,
concept:89679,Concept,89679,,,,,,,,,
synset:02717021-a,Synset,,02717021-a,,,,,,,,
concept:8968,Concept,8968,,,,,,,,,
synset:01801479-n,Synset,,01801479-n,,,,,,,,
concept:89680,Concept,89680,,,,,,,,,
synset:02717149-a,Synset,,02717149-a,,,,,,,,
concept:89681,Concept,89681,,,,,,,,,
synset:02717258-a,Synset,,02717258-a,,,,,,,,
concept:89682,Concept,89682,,,,,,,,,
synset:02717402-a,Synset,,02717402-a,,,,,,,,
concept:89683,Concept,89683,,,,,,,,,
synset:02717538-a,Synset,,02717538-a,,,,,,,,
concept:89684,Concept,89684,,,,,,,,,
synset:02717678-a,Synset,,02717678-a,,,,,,,,
concept:89685,Concept,89685,,,,,,,,,
synset:02717784-a,Synset,,02717784-a,,,,,,,,
concept:89686,Concept,89686,,,,,,,,,
synset:02717896-a,Synset,,02717896-a,,,,,,,,
concept:89687,Concept,89687,,,,,,,,,
synset:02718008-a,Synset,,02718008-a,,,,,,,,
concept:89688,Concept,89688,,,,,,,,,
synset:02718131-a,Synset,,02718131-a,,,,,,,,
concept:89689,Concept,89689,,,,,,,,,
synset:02718256-a,Synset,,02718256-a,,,,,,,,
concept:8969,Concept,8969,,,,,,,,,
synset:01801672-n,Synset,,01801672-n,,,,,,,,
concept:89690,Concept,89690,,,,,,,,,
synset:02718393-a,Synset,,02718393-a,,,,,,,,
concept:89691,Concept,89691,,,,,,,,,
synset:02718497-a,Synset,,02718497-a,,,,,,,,
concept:89692,Concept,89692,,,,,,,,,
synset:02718719-a,Synset,,02718719-a,,,,,,,,
concept:89693,Concept,89693,,,,,,,,,
synset:02718845-a,Synset,,02718845-a,,,,,,,,
concept:89694,Concept,89694,,,,,,,,,
synset:02719009-a,Synset,,02719009-a,,,,,,,,
concept:89695,Concept,89695,,,,,,,,,
synset:02719244-a,Synset,,02719244-a,,,,,,,,
concept:89696,Concept,89696,,,,,,,,,
synset:02719395-a,Synset,,02719395-a,,,,,,,,
concept:89697,Concept,89697,,,,,,,,,
synset:02719503-a,Synset,,02719503-a,,,,,,,,
concept:89698,Concept,89698,,,,,,,,,
synset:02719872-a,Synset,,02719872-a,,,,,,,,
concept:89699,Concept,89699,,,,,,,,,
synset:02720042-a,Synset,,02720042-a,,,,,,,,
concept:8970,Concept,8970,,,,,,,,,
synset:01801753-n,Synset,,01801753-n,,,,,,,,
concept:89700,Concept,89700,,,,,,,,,
synset:02720203-a,Synset,,02720203-a,,,,,,,,
concept:89701,Concept,89701,,,,,,,,,
synset:02720312-a,Synset,,02720312-a,,,,,,,,
concept:89702,Concept,89702,,,,,,,,,
synset:02720484-a,Synset,,02720484-a,,,,,,,,
concept:89703,Concept,89703,,,,,,,,,
synset:02720601-a,Synset,,02720601-a,,,,,,,,
concept:89704,Concept,89704,,,,,,,,,
synset:02720715-a,Synset,,02720715-a,,,,,,,,
concept:89705,Concept,89705,,,,,,,,,
synset:02720818-a,Synset,,02720818-a,,,,,,,,
concept:89706,Concept,89706,,,,,,,,,
synset:02720965-a,Synset,,02720965-a,,,,,,,,
concept:89707,Concept,89707,,,,,,,,,
synset:02721057-a,Synset,,02721057-a,,,,,,,,
concept:89708,Concept,89708,,,,,,,,,
synset:02721220-a,Synset,,02721220-a,,,,,,,,
concept:89709,Concept,89709,,,,,,,,,
synset:02721342-a,Synset,,02721342-a,,,,,,,,
concept:8971,Concept,8971,,,,,,,,,
synset:01801876-n,Synset,,01801876-n,,,,,,,,
concept:89710,Concept,89710,,,,,,,,,
synset:02721439-a,Synset,,02721439-a,,,,,,,,
concept:89711,Concept,89711,,,,,,,,,
synset:02721547-a,Synset,,02721547-a,,,,,,,,
concept:89712,Concept,89712,,,,,,,,,
synset:02721618-a,Synset,,02721618-a,,,,,,,,
concept:89713,Concept,89713,,,,,,,,,
synset:02721762-a,Synset,,02721762-a,,,,,,,,
concept:89714,Concept,89714,,,,,,,,,
synset:02721877-a,Synset,,02721877-a,,,,,,,,
concept:89715,Concept,89715,,,,,,,,,
synset:02721979-a,Synset,,02721979-a,,,,,,,,
concept:89716,Concept,89716,,,,,,,,,
synset:02722083-a,Synset,,02722083-a,,,,,,,,
concept:89717,Concept,89717,,,,,,,,,
synset:02722187-a,Synset,,02722187-a,,,,,,,,
concept:89718,Concept,89718,,,,,,,,,
synset:02722304-a,Synset,,02722304-a,,,,,,,,
concept:89719,Concept,89719,,,,,,,,,
synset:02722421-a,Synset,,02722421-a,,,,,,,,
concept:8972,Concept,8972,,,,,,,,,
synset:01802033-n,Synset,,01802033-n,,,,,,,,
concept:89720,Concept,89720,,,,,,,,,
synset:02722501-a,Synset,,02722501-a,,,,,,,,
concept:89721,Concept,89721,,,,,,,,,
synset:02722630-a,Synset,,02722630-a,,,,,,,,
concept:89722,Concept,89722,,,,,,,,,
synset:02722801-a,Synset,,02722801-a,,,,,,,,
concept:89723,Concept,89723,,,,,,,,,
synset:02722901-a,Synset,,02722901-a,,,,,,,,
concept:89724,Concept,89724,,,,,,,,,
synset:02722988-a,Synset,,02722988-a,,,,,,,,
concept:89725,Concept,89725,,,,,,,,,
synset:02723158-a,Synset,,02723158-a,,,,,,,,
concept:89726,Concept,89726,,,,,,,,,
synset:02723312-a,Synset,,02723312-a,,,,,,,,
concept:89727,Concept,89727,,,,,,,,,
synset:02723420-a,Synset,,02723420-a,,,,,,,,
concept:89728,Concept,89728,,,,,,,,,
synset:02723563-a,Synset,,02723563-a,,,,,,,,
concept:89729,Concept,89729,,,,,,,,,
synset:02723723-a,Synset,,02723723-a,,,,,,,,
concept:8973,Concept,8973,,,,,,,,,
synset:01802159-n,Synset,,01802159-n,,,,,,,,
concept:89730,Concept,89730,,,,,,,,,
synset:02723904-a,Synset,,02723904-a,,,,,,,,
concept:89731,Concept,89731,,,,,,,,,
synset:02724050-a,Synset,,02724050-a,,,,,,,,
concept:89732,Concept,89732,,,,,,,,,
synset:02724166-a,Synset,,02724166-a,,,,,,,,
concept:89733,Concept,89733,,,,,,,,,
synset:02724308-a,Synset,,02724308-a,,,,,,,,
concept:89734,Concept,89734,,,,,,,,,
synset:02724483-a,Synset,,02724483-a,,,,,,,,
concept:89735,Concept,89735,,,,,,,,,
synset:02724630-a,Synset,,02724630-a,,,,,,,,
concept:89736,Concept,89736,,,,,,,,,
synset:02724759-a,Synset,,02724759-a,,,,,,,,
concept:89737,Concept,89737,,,,,,,,,
synset:02724960-a,Synset,,02724960-a,,,,,,,,
concept:89738,Concept,89738,,,,,,,,,
synset:02725058-a,Synset,,02725058-a,,,,,,,,
concept:89739,Concept,89739,,,,,,,,,
synset:02725181-a,Synset,,02725181-a,,,,,,,,
concept:8974,Concept,8974,,,,,,,,,
synset:01802309-n,Synset,,01802309-n,,,,,,,,
concept:89740,Concept,89740,,,,,,,,,
synset:02725350-a,Synset,,02725350-a,,,,,,,,
concept:89741,Concept,89741,,,,,,,,,
synset:02725452-a,Synset,,02725452-a,,,,,,,,
concept:89742,Concept,89742,,,,,,,,,
synset:02725548-a,Synset,,02725548-a,,,,,,,,
concept:89743,Concept,89743,,,,,,,,,
synset:02725764-a,Synset,,02725764-a,,,,,,,,
concept:89744,Concept,89744,,,,,,,,,
synset:02725829-a,Synset,,02725829-a,,,,,,,,
concept:89745,Concept,89745,,,,,,,,,
synset:02726017-a,Synset,,02726017-a,,,,,,,,
concept:89746,Concept,89746,,,,,,,,,
synset:02726151-a,Synset,,02726151-a,,,,,,,,
concept:89747,Concept,89747,,,,,,,,,
synset:02726232-a,Synset,,02726232-a,,,,,,,,
concept:89748,Concept,89748,,,,,,,,,
synset:02726345-a,Synset,,02726345-a,,,,,,,,
concept:89749,Concept,89749,,,,,,,,,
synset:02726429-a,Synset,,02726429-a,,,,,,,,
concept:8975,Concept,8975,,,,,,,,,
synset:01802721-n,Synset,,01802721-n,,,,,,,,
concept:89750,Concept,89750,,,,,,,,,
synset:02726546-a,Synset,,02726546-a,,,,,,,,
concept:89751,Concept,89751,,,,,,,,,
synset:02726715-a,Synset,,02726715-a,,,,,,,,
concept:89752,Concept,89752,,,,,,,,,
synset:02726921-a,Synset,,02726921-a,,,,,,,,
concept:89753,Concept,89753,,,,,,,,,
synset:02727009-a,Synset,,02727009-a,,,,,,,,
concept:89754,Concept,89754,,,,,,,,,
synset:02727263-a,Synset,,02727263-a,,,,,,,,
concept:89755,Concept,89755,,,,,,,,,
synset:02727369-a,Synset,,02727369-a,,,,,,,,
concept:89756,Concept,89756,,,,,,,,,
synset:02727482-a,Synset,,02727482-a,,,,,,,,
concept:89757,Concept,89757,,,,,,,,,
synset:02727579-a,Synset,,02727579-a,,,,,,,,
concept:89758,Concept,89758,,,,,,,,,
synset:02727706-a,Synset,,02727706-a,,,,,,,,
concept:89759,Concept,89759,,,,,,,,,
synset:02727912-a,Synset,,02727912-a,,,,,,,,
concept:8976,Concept,8976,,,,,,,,,
synset:01802895-n,Synset,,01802895-n,,,,,,,,
concept:89760,Concept,89760,,,,,,,,,
synset:02728002-a,Synset,,02728002-a,,,,,,,,
concept:89761,Concept,89761,,,,,,,,,
synset:02728113-a,Synset,,02728113-a,,,,,,,,
concept:89762,Concept,89762,,,,,,,,,
synset:02728303-a,Synset,,02728303-a,,,,,,,,
concept:89763,Concept,89763,,,,,,,,,
synset:02728444-a,Synset,,02728444-a,,,,,,,,
concept:89764,Concept,89764,,,,,,,,,
synset:02728532-a,Synset,,02728532-a,,,,,,,,
concept:89765,Concept,89765,,,,,,,,,
synset:02728683-a,Synset,,02728683-a,,,,,,,,
concept:89766,Concept,89766,,,,,,,,,
synset:02728812-a,Synset,,02728812-a,,,,,,,,
concept:89767,Concept,89767,,,,,,,,,
synset:02728929-a,Synset,,02728929-a,,,,,,,,
concept:89768,Concept,89768,,,,,,,,,
synset:02729065-a,Synset,,02729065-a,,,,,,,,
concept:89769,Concept,89769,,,,,,,,,
synset:02729182-a,Synset,,02729182-a,,,,,,,,
concept:8977,Concept,8977,,,,,,,,,
synset:01803078-n,Synset,,01803078-n,,,,,,,,
concept:89770,Concept,89770,,,,,,,,,
synset:02729339-a,Synset,,02729339-a,,,,,,,,
concept:89771,Concept,89771,,,,,,,,,
synset:02729457-a,Synset,,02729457-a,,,,,,,,
concept:89772,Concept,89772,,,,,,,,,
synset:02729544-a,Synset,,02729544-a,,,,,,,,
concept:89773,Concept,89773,,,,,,,,,
synset:02729665-a,Synset,,02729665-a,,,,,,,,
concept:89774,Concept,89774,,,,,,,,,
synset:02729812-a,Synset,,02729812-a,,,,,,,,
concept:89775,Concept,89775,,,,,,,,,
synset:02729927-a,Synset,,02729927-a,,,,,,,,
concept:89776,Concept,89776,,,,,,,,,
synset:02730102-a,Synset,,02730102-a,,,,,,,,
concept:89777,Concept,89777,,,,,,,,,
synset:02730212-a,Synset,,02730212-a,,,,,,,,
concept:89778,Concept,89778,,,,,,,,,
synset:02730304-a,Synset,,02730304-a,,,,,,,,
concept:89779,Concept,89779,,,,,,,,,
synset:02730673-a,Synset,,02730673-a,,,,,,,,
concept:8978,Concept,8978,,,,,,,,,
synset:01803362-n,Synset,,01803362-n,,,,,,,,
concept:89780,Concept,89780,,,,,,,,,
synset:02730770-a,Synset,,02730770-a,,,,,,,,
concept:89781,Concept,89781,,,,,,,,,
synset:02730861-a,Synset,,02730861-a,,,,,,,,
concept:89782,Concept,89782,,,,,,,,,
synset:02730982-a,Synset,,02730982-a,,,,,,,,
concept:89783,Concept,89783,,,,,,,,,
synset:02731061-a,Synset,,02731061-a,,,,,,,,
concept:89784,Concept,89784,,,,,,,,,
synset:02731174-a,Synset,,02731174-a,,,,,,,,
concept:89785,Concept,89785,,,,,,,,,
synset:02731334-a,Synset,,02731334-a,,,,,,,,
concept:89786,Concept,89786,,,,,,,,,
synset:02731461-a,Synset,,02731461-a,,,,,,,,
concept:89787,Concept,89787,,,,,,,,,
synset:02731616-a,Synset,,02731616-a,,,,,,,,
concept:89788,Concept,89788,,,,,,,,,
synset:02731699-a,Synset,,02731699-a,,,,,,,,
concept:89789,Concept,89789,,,,,,,,,
synset:02731850-a,Synset,,02731850-a,,,,,,,,
concept:8979,Concept,8979,,,,,,,,,
synset:01803548-n,Synset,,01803548-n,,,,,,,,
concept:89790,Concept,89790,,,,,,,,,
synset:02731953-a,Synset,,02731953-a,,,,,,,,
concept:89791,Concept,89791,,,,,,,,,
synset:02732059-a,Synset,,02732059-a,,,,,,,,
concept:89792,Concept,89792,,,,,,,,,
synset:02732266-a,Synset,,02732266-a,,,,,,,,
concept:89793,Concept,89793,,,,,,,,,
synset:02732405-a,Synset,,02732405-a,,,,,,,,
concept:89794,Concept,89794,,,,,,,,,
synset:02732569-a,Synset,,02732569-a,,,,,,,,
concept:89795,Concept,89795,,,,,,,,,
synset:02732806-a,Synset,,02732806-a,,,,,,,,
concept:89796,Concept,89796,,,,,,,,,
synset:02732935-a,Synset,,02732935-a,,,,,,,,
concept:89797,Concept,89797,,,,,,,,,
synset:02733034-a,Synset,,02733034-a,,,,,,,,
concept:89798,Concept,89798,,,,,,,,,
synset:02733187-a,Synset,,02733187-a,,,,,,,,
concept:89799,Concept,89799,,,,,,,,,
synset:02733390-a,Synset,,02733390-a,,,,,,,,
concept:898,Concept,898,,,,,,,,,
synset:00194969-n,Synset,,00194969-n,,,,,,,,
concept:8980,Concept,8980,,,,,,,,,
synset:01803641-n,Synset,,01803641-n,,,,,,,,
concept:89800,Concept,89800,,,,,,,,,
synset:02733515-a,Synset,,02733515-a,,,,,,,,
concept:89801,Concept,89801,,,,,,,,,
synset:02733652-a,Synset,,02733652-a,,,,,,,,
concept:89802,Concept,89802,,,,,,,,,
synset:02733782-a,Synset,,02733782-a,,,,,,,,
concept:89803,Concept,89803,,,,,,,,,
synset:02733873-a,Synset,,02733873-a,,,,,,,,
concept:89804,Concept,89804,,,,,,,,,
synset:02734016-a,Synset,,02734016-a,,,,,,,,
concept:89805,Concept,89805,,,,,,,,,
synset:02734192-a,Synset,,02734192-a,,,,,,,,
concept:89806,Concept,89806,,,,,,,,,
synset:02734391-a,Synset,,02734391-a,,,,,,,,
concept:89807,Concept,89807,,,,,,,,,
synset:02734544-a,Synset,,02734544-a,,,,,,,,
concept:89808,Concept,89808,,,,,,,,,
synset:02734776-a,Synset,,02734776-a,,,,,,,,
concept:89809,Concept,89809,,,,,,,,,
synset:02734914-a,Synset,,02734914-a,,,,,,,,
concept:8981,Concept,8981,,,,,,,,,
synset:01803764-n,Synset,,01803764-n,,,,,,,,
concept:89810,Concept,89810,,,,,,,,,
synset:02735066-a,Synset,,02735066-a,,,,,,,,
concept:89811,Concept,89811,,,,,,,,,
synset:02735208-a,Synset,,02735208-a,,,,,,,,
concept:89812,Concept,89812,,,,,,,,,
synset:02735375-a,Synset,,02735375-a,,,,,,,,
concept:89813,Concept,89813,,,,,,,,,
synset:02735476-a,Synset,,02735476-a,,,,,,,,
concept:89814,Concept,89814,,,,,,,,,
synset:02735669-a,Synset,,02735669-a,,,,,,,,
concept:89815,Concept,89815,,,,,,,,,
synset:02735812-a,Synset,,02735812-a,,,,,,,,
concept:89816,Concept,89816,,,,,,,,,
synset:02735911-a,Synset,,02735911-a,,,,,,,,
concept:89817,Concept,89817,,,,,,,,,
synset:02736015-a,Synset,,02736015-a,,,,,,,,
concept:89818,Concept,89818,,,,,,,,,
